Sample	Study	Country	Admin level 1	Country latitude	Country longitude	Admin level 1 latitude	Admin level 1 longitude	Year	ENA	All samples same case	Population	% callable	QC pass	Exclusion reason	Sample type	Sample was in Pf6
RCN03467	1198-PF-METF-NOSTEN	Myanmar	Kayin	21.117142514264128	96.51020132013552	17.141313850847915	97.79734410032512	2016	ERR2894847	RCN03467	AS-SEA-W	89.55	True	Analysis_set	sWGA	False
RCN03468	1198-PF-METF-NOSTEN	Myanmar	Kayin	21.117142514264128	96.51020132013552	17.141313850847915	97.79734410032512	2016	ERR2894848	RCN03468	AS-SEA-W	84.15	True	Analysis_set	sWGA	False
RCN03469	1198-PF-METF-NOSTEN	Myanmar	Kayin	21.117142514264128	96.51020132013552	17.141313850847915	97.79734410032512	2016	ERR2894849	RCN03469	AS-SEA-W	88.66	True	Analysis_set	sWGA	False
RCN03470	1198-PF-METF-NOSTEN	Myanmar	Kayin	21.117142514264128	96.51020132013552	17.141313850847915	97.79734410032512	2016	ERR2894850	RCN03470	AS-SEA-W	89.72	True	Analysis_set	sWGA	False
RCN03471	1198-PF-METF-NOSTEN	Myanmar	Kayin	21.117142514264128	96.51020132013552	17.141313850847915	97.79734410032512	2016	ERR2894851	RCN03471	AS-SEA-W	89.85	True	Analysis_set	sWGA	False
RCN03472	1198-PF-METF-NOSTEN	Myanmar	Kayin	21.117142514264128	96.51020132013552	17.141313850847915	97.79734410032512	2016	ERR2894852	RCN03472	AS-SEA-W	88.67	True	Analysis_set	sWGA	False
RCN03474	1198-PF-METF-NOSTEN	Myanmar	Kayin	21.117142514264128	96.51020132013552	17.141313850847915	97.79734410032512	2016	ERR2894853	RCN03474	AS-SEA-W	88.53	True	Analysis_set	sWGA	False
RCN03475	1198-PF-METF-NOSTEN	Myanmar	Kayin	21.117142514264128	96.51020132013552	17.141313850847915	97.79734410032512	2016	ERR2894855	RCN03475	AS-SEA-W	88.95	True	Analysis_set	sWGA	False
RCN03476	1198-PF-METF-NOSTEN	Myanmar	Kayin	21.117142514264128	96.51020132013552	17.141313850847915	97.79734410032512	2016	ERR2894856	RCN03476	AS-SEA-W	89.92	True	Analysis_set	sWGA	False
RCN03477	1198-PF-METF-NOSTEN	Myanmar	Kayin	21.117142514264128	96.51020132013552	17.141313850847915	97.79734410032512	2016	ERR2894857	RCN03477	AS-SEA-W	83.64	True	Analysis_set	sWGA	False
RCN03478	1198-PF-METF-NOSTEN	Myanmar	Kayin	21.117142514264128	96.51020132013552	17.141313850847915	97.79734410032512	2016	ERR2894858	RCN03478	AS-SEA-W	89.66	True	Analysis_set	sWGA	False
RCN03479	1198-PF-METF-NOSTEN	Myanmar	Kayin	21.117142514264128	96.51020132013552	17.141313850847915	97.79734410032512	2016	ERR2894859	RCN03479	AS-SEA-W	89.82	True	Analysis_set	sWGA	False
RCN03480	1198-PF-METF-NOSTEN	Myanmar	Kayin	21.117142514264128	96.51020132013552	17.141313850847915	97.79734410032512	2016	ERR2894860	RCN03480	AS-SEA-W	89.32	True	Analysis_set	sWGA	False
RCN03484	1198-PF-METF-NOSTEN	Myanmar	Kayin	21.117142514264128	96.51020132013552	17.141313850847915	97.79734410032512	2016	ERR2894861	RCN03484	AS-SEA-W	90.44	True	Analysis_set	sWGA	False
RCN03485	1198-PF-METF-NOSTEN	Myanmar	Kayin	21.117142514264128	96.51020132013552	17.141313850847915	97.79734410032512	2016	ERR2894862	RCN03485	AS-SEA-W	89.63	True	Analysis_set	sWGA	False
RCN03486	1198-PF-METF-NOSTEN	Myanmar	Kayin	21.117142514264128	96.51020132013552	17.141313850847915	97.79734410032512	2016	ERR2894863	RCN03486	AS-SEA-W	89.91	True	Analysis_set	sWGA	False
RCN03487	1198-PF-METF-NOSTEN	Myanmar	Kayin	21.117142514264128	96.51020132013552	17.141313850847915	97.79734410032512	2016	ERR2894864	RCN03487	AS-SEA-W	89.48	True	Analysis_set	sWGA	False
RCN03488	1198-PF-METF-NOSTEN	Myanmar	Kayin	21.117142514264128	96.51020132013552	17.141313850847915	97.79734410032512	2016	ERR2894865	RCN03488	AS-SEA-W	79.69	True	Analysis_set	sWGA	False
RCN03489	1198-PF-METF-NOSTEN	Myanmar	Kayin	21.117142514264128	96.51020132013552	17.141313850847915	97.79734410032512	2016	ERR2894866	RCN03489	AS-SEA-W	88.58	True	Analysis_set	sWGA	False
RCN03490	1198-PF-METF-NOSTEN	Myanmar	Kayin	21.117142514264128	96.51020132013552	17.141313850847915	97.79734410032512	2016	ERR2894867	RCN03490	AS-SEA-W	89.95	True	Analysis_set	sWGA	False
RCN03491	1198-PF-METF-NOSTEN	Myanmar	Kayin	21.117142514264128	96.51020132013552	17.141313850847915	97.79734410032512	2016	ERR2894868	RCN03491	AS-SEA-W	88.55	True	Analysis_set	sWGA	False
RCN03492	1198-PF-METF-NOSTEN	Myanmar	Kayin	21.117142514264128	96.51020132013552	17.141313850847915	97.79734410032512	2016	ERR2894869	RCN03492	AS-SEA-W	89.54	True	Analysis_set	sWGA	False
RCN03493	1198-PF-METF-NOSTEN	Myanmar	Kayin	21.117142514264128	96.51020132013552	17.141313850847915	97.79734410032512	2016	ERR2894870	RCN03493	AS-SEA-W	85.5	True	Analysis_set	sWGA	False
RCN03494	1198-PF-METF-NOSTEN	Myanmar	Kayin	21.117142514264128	96.51020132013552	17.141313850847915	97.79734410032512	2016	ERR2894871	RCN03494	AS-SEA-W	89.46	True	Analysis_set	sWGA	False
RCN03495	1198-PF-METF-NOSTEN	Myanmar	Kayin	21.117142514264128	96.51020132013552	17.141313850847915	97.79734410032512	2016	ERR2894872	RCN03495	AS-SEA-W	88.71	True	Analysis_set	sWGA	False
RCN03496	1198-PF-METF-NOSTEN	Myanmar	Kayin	21.117142514264128	96.51020132013552	17.141313850847915	97.79734410032512	2016	ERR2894873	RCN03496	AS-SEA-W	87.74	True	Analysis_set	sWGA	False
RCN03497	1198-PF-METF-NOSTEN	Myanmar	Kayin	21.117142514264128	96.51020132013552	17.141313850847915	97.79734410032512	2016	ERR2894874	RCN03497	AS-SEA-W	82.71	True	Analysis_set	sWGA	False
RCN03498	1198-PF-METF-NOSTEN	Myanmar	Kayin	21.117142514264128	96.51020132013552	17.141313850847915	97.79734410032512	2016	ERR2894875	RCN03498	AS-SEA-W	0.0	False	Low_coverage	sWGA	False
RCN03499	1198-PF-METF-NOSTEN	Myanmar	Kayin	21.117142514264128	96.51020132013552	17.141313850847915	97.79734410032512	2016	ERR2894876	RCN03499	AS-SEA-W	9.55	False	Low_coverage	sWGA	False
RCN03500	1198-PF-METF-NOSTEN	Myanmar	Kayin	21.117142514264128	96.51020132013552	17.141313850847915	97.79734410032512	2016	ERR2894877	RCN03500	AS-SEA-W	16.98	False	Low_coverage	sWGA	False
RCN03501	1198-PF-METF-NOSTEN	Myanmar	Kayin	21.117142514264128	96.51020132013552	17.141313850847915	97.79734410032512	2016	ERR2894878	RCN03501	AS-SEA-W	89.45	True	Analysis_set	sWGA	False
RCN03502	1198-PF-METF-NOSTEN	Myanmar	Kayin	21.117142514264128	96.51020132013552	17.141313850847915	97.79734410032512	2016	ERR2894880	RCN03502	AS-SEA-W	89.86	True	Analysis_set	sWGA	False
RCN03503	1198-PF-METF-NOSTEN	Myanmar	Kayin	21.117142514264128	96.51020132013552	17.141313850847915	97.79734410032512	2016	ERR2894881	RCN03503	AS-SEA-W	8.46	False	Low_coverage	sWGA	False
RCN03504	1198-PF-METF-NOSTEN	Myanmar	Kayin	21.117142514264128	96.51020132013552	17.141313850847915	97.79734410032512	2016	ERR2894882	RCN03504	AS-SEA-W	90.32	True	Analysis_set	sWGA	False
RCN03505	1198-PF-METF-NOSTEN	Myanmar	Kayin	21.117142514264128	96.51020132013552	17.141313850847915	97.79734410032512	2016	ERR2894883	RCN03505	AS-SEA-W	89.81	True	Analysis_set	sWGA	False
RCN03506	1198-PF-METF-NOSTEN	Myanmar	Kayin	21.117142514264128	96.51020132013552	17.141313850847915	97.79734410032512	2016	ERR2894884	RCN03506	AS-SEA-W	0.0	False	Low_coverage	sWGA	False
RCN03507	1198-PF-METF-NOSTEN	Myanmar	Kayin	21.117142514264128	96.51020132013552	17.141313850847915	97.79734410032512	2016	ERR2894885	RCN03507	AS-SEA-W	8.81	False	Low_coverage	sWGA	False
RCN03508	1198-PF-METF-NOSTEN	Myanmar	Kayin	21.117142514264128	96.51020132013552	17.141313850847915	97.79734410032512	2016	ERR2894886	RCN03508	AS-SEA-W	89.87	True	Analysis_set	sWGA	False
RCN03509	1198-PF-METF-NOSTEN	Myanmar	Kayin	21.117142514264128	96.51020132013552	17.141313850847915	97.79734410032512	2016	ERR2894887	RCN03509	AS-SEA-W	81.22	True	Analysis_set	sWGA	False
RCN03510	1198-PF-METF-NOSTEN	Myanmar	Kayin	21.117142514264128	96.51020132013552	17.141313850847915	97.79734410032512	2016	ERR2894888	RCN03510	AS-SEA-W	89.53	True	Analysis_set	sWGA	False
RCN03511	1198-PF-METF-NOSTEN	Myanmar	Kayin	21.117142514264128	96.51020132013552	17.141313850847915	97.79734410032512	2016	ERR2894889	RCN03511	AS-SEA-W	89.68	True	Analysis_set	sWGA	False
RCN03512	1198-PF-METF-NOSTEN	Myanmar	Kayin	21.117142514264128	96.51020132013552	17.141313850847915	97.79734410032512	2016	ERR2894890	RCN03512	AS-SEA-W	89.8	True	Analysis_set	sWGA	False
RCN03513	1198-PF-METF-NOSTEN	Myanmar	Kayin	21.117142514264128	96.51020132013552	17.141313850847915	97.79734410032512	2016	ERR2894891	RCN03513	AS-SEA-W	90.25	True	Analysis_set	sWGA	False
RCN03514	1198-PF-METF-NOSTEN	Myanmar	Kayin	21.117142514264128	96.51020132013552	17.141313850847915	97.79734410032512	2016	ERR2894892	RCN03514	AS-SEA-W	88.86	True	Analysis_set	sWGA	False
RCN03515	1198-PF-METF-NOSTEN	Myanmar	Kayin	21.117142514264128	96.51020132013552	17.141313850847915	97.79734410032512	2016	ERR2894893	RCN03515	AS-SEA-W	90.42	True	Analysis_set	sWGA	False
RCN03516	1198-PF-METF-NOSTEN	Myanmar	Kayin	21.117142514264128	96.51020132013552	17.141313850847915	97.79734410032512	2016	ERR2894894	RCN03516	AS-SEA-W	8.02	False	Low_coverage	sWGA	False
RCN03517	1198-PF-METF-NOSTEN	Myanmar	Kayin	21.117142514264128	96.51020132013552	17.141313850847915	97.79734410032512	2016	ERR2894895	RCN03517	AS-SEA-W	2.83	False	Low_coverage	sWGA	False
RCN03518	1198-PF-METF-NOSTEN	Myanmar	Kayin	21.117142514264128	96.51020132013552	17.141313850847915	97.79734410032512	2016	ERR2894896	RCN03518	AS-SEA-W	89.81	True	Analysis_set	sWGA	False
RCN03519	1198-PF-METF-NOSTEN	Myanmar	Kayin	21.117142514264128	96.51020132013552	17.141313850847915	97.79734410032512	2016	ERR2894897	RCN03519	AS-SEA-W	89.95	True	Analysis_set	sWGA	False
RCN03520	1198-PF-METF-NOSTEN	Myanmar	Kayin	21.117142514264128	96.51020132013552	17.141313850847915	97.79734410032512	2016	ERR2894898	RCN03520	AS-SEA-W	3.79	False	Low_coverage	sWGA	False
RCN03521	1198-PF-METF-NOSTEN	Myanmar	Kayin	21.117142514264128	96.51020132013552	17.141313850847915	97.79734410032512	2016	ERR2894899	RCN03521	AS-SEA-W	87.22	True	Analysis_set	sWGA	False
RCN03522	1198-PF-METF-NOSTEN	Myanmar	Kayin	21.117142514264128	96.51020132013552	17.141313850847915	97.79734410032512	2016	ERR2894900	RCN03522	AS-SEA-W	89.22	True	Analysis_set	sWGA	False
RCN03523	1198-PF-METF-NOSTEN	Myanmar	Kayin	21.117142514264128	96.51020132013552	17.141313850847915	97.79734410032512	2016	ERR2894901	RCN03523	AS-SEA-W	90.27	True	Analysis_set	sWGA	False
RCN03524	1198-PF-METF-NOSTEN	Myanmar	Kayin	21.117142514264128	96.51020132013552	17.141313850847915	97.79734410032512	2016	ERR2894902	RCN03524	AS-SEA-W	0.51	False	Low_coverage	sWGA	False
RCN03525	1198-PF-METF-NOSTEN	Myanmar	Kayin	21.117142514264128	96.51020132013552	17.141313850847915	97.79734410032512	2016	ERR2894903	RCN03525	AS-SEA-W	2.98	False	Low_coverage	sWGA	False
RCN03526	1198-PF-METF-NOSTEN	Myanmar	Kayin	21.117142514264128	96.51020132013552	17.141313850847915	97.79734410032512	2016	ERR2894904	RCN03526	AS-SEA-W	89.01	True	Analysis_set	sWGA	False
RCN03527	1198-PF-METF-NOSTEN	Myanmar	Kayin	21.117142514264128	96.51020132013552	17.141313850847915	97.79734410032512	2016	ERR2894879	RCN03527	AS-SEA-W	90.2	True	Analysis_set	sWGA	False
RCN03528	1198-PF-METF-NOSTEN	Myanmar	Kayin	21.117142514264128	96.51020132013552	17.141313850847915	97.79734410032512	2016	ERR2894854	RCN03528	AS-SEA-W	62.53	True	Analysis_set	sWGA	False
RCN03529	1198-PF-METF-NOSTEN	Myanmar	Kayin	21.117142514264128	96.51020132013552	17.141313850847915	97.79734410032512	2016	ERR2894829	RCN03529	AS-SEA-W	87.4	True	Analysis_set	sWGA	False
RCN03530	1198-PF-METF-NOSTEN	Myanmar	Kayin	21.117142514264128	96.51020132013552	17.141313850847915	97.79734410032512	2016	ERR2894804	RCN03530	AS-SEA-W	89.73	True	Analysis_set	sWGA	False
RCN03531	1198-PF-METF-NOSTEN	Myanmar	Kayin	21.117142514264128	96.51020132013552	17.141313850847915	97.79734410032512	2016	ERR2894779	RCN03531	AS-SEA-W	86.21	True	Analysis_set	sWGA	False
RCN03534	1198-PF-METF-NOSTEN	Myanmar	Kayin	21.117142514264128	96.51020132013552	17.141313850847915	97.79734410032512	2016	ERR2525948	RCN03534	AS-SEA-W	90.0	True	Analysis_set	sWGA	False
RCN03535	1198-PF-METF-NOSTEN	Myanmar	Kayin	21.117142514264128	96.51020132013552	17.141313850847915	97.79734410032512	2016	ERR2894754	RCN03535	AS-SEA-W	89.02	True	Analysis_set	sWGA	False
RCN03536	1198-PF-METF-NOSTEN	Myanmar	Kayin	21.117142514264128	96.51020132013552	17.141313850847915	97.79734410032512	2016	ERR2894729	RCN03536	AS-SEA-W	90.15	True	Analysis_set	sWGA	False
RCN03610	1180-PF-TRAC2-DONDORP	Cambodia	Pailin	12.708954533026995	104.9168725143088	12.878390815590649	102.63333574645743	2015	ERR2363995	RCN03610	AS-SEA-E	79.19	True	Analysis_set	sWGA	False
RCN06860	1180-PF-TRAC2-DONDORP	Thailand	Sisakhet	15.110375296285852	101.01480217436618	14.855946652153529	104.37138877758832	2015	ERR2363998	RCN06860,RCN08051,RCN08052	AS-SEA-E	73.26	False	Lower_covered_duplicate	sWGA	False
RCN06881	1180-PF-TRAC2-DONDORP	Thailand	Sisakhet	15.110375296285852	101.01480217436618	14.855946652153529	104.37138877758832	2015	ERR2364001	RCN06881,RCN08065,RCN08066	AS-SEA-E	75.84	True	Analysis_set	sWGA	False
RCN06893	1180-PF-TRAC2-DONDORP	Thailand	Sisakhet	15.110375296285852	101.01480217436618	14.855946652153529	104.37138877758832	2015	ERR2364005	RCN06893,RCN08074	AS-SEA-E	81.31	True	Analysis_set	sWGA	False
RCN06911	1180-PF-TRAC2-DONDORP	Thailand	Sisakhet	15.110375296285852	101.01480217436618	14.855946652153529	104.37138877758832	2016	ERR2364009	RCN06911,RCN08085,RCN08086	AS-SEA-E	77.6	False	Lower_covered_duplicate	sWGA	False
RCN07825	1195-PF-TRAC2-DONDORP	Cambodia	Pursat	12.708954533026995	104.9168725143088	12.3651936869371	103.63629837516362	2016	ERR2366746	RCN07825	AS-SEA-E	71.82	True	Analysis_set	sWGA	False
RCN07826	1195-PF-TRAC2-DONDORP	Cambodia	Pursat	12.708954533026995	104.9168725143088	12.3651936869371	103.63629837516362	2016	ERR2366747	RCN07826	AS-SEA-E	73.83	True	Analysis_set	sWGA	False
RCN07827	1195-PF-TRAC2-DONDORP	Cambodia	Pursat	12.708954533026995	104.9168725143088	12.3651936869371	103.63629837516362	2016	ERR2366598	RCN07827	AS-SEA-E	89.87	True	Analysis_set	sWGA	False
RCN07828	1195-PF-TRAC2-DONDORP	Cambodia	Pursat	12.708954533026995	104.9168725143088	12.3651936869371	103.63629837516362	2016	ERR2366748	RCN07828	AS-SEA-E	73.95	True	Analysis_set	sWGA	False
RCN07829	1195-PF-TRAC2-DONDORP	Cambodia	Preah Vihear	12.708954533026995	104.9168725143088	13.797960062402534	105.00794872557525	2016	ERR2366599	RCN07829	AS-SEA-E	89.07	True	Analysis_set	sWGA	False
RCN07830	1195-PF-TRAC2-DONDORP	Cambodia	Preah Vihear	12.708954533026995	104.9168725143088	13.797960062402534	105.00794872557525	2016	ERR2366749	RCN07830	AS-SEA-E	76.06	True	Analysis_set	sWGA	False
RCN07836	1195-PF-TRAC2-DONDORP	Cambodia	Ratanakiri	12.708954533026995	104.9168725143088	13.792913728755918	107.08704598662467	2016	ERR2366750	RCN07836	AS-SEA-E	64.41	True	Analysis_set	sWGA	False
RCN07837	1195-PF-TRAC2-DONDORP	Cambodia	Ratanakiri	12.708954533026995	104.9168725143088	13.792913728755918	107.08704598662467	2016	ERR2366751	RCN07837	AS-SEA-E	70.89	True	Analysis_set	sWGA	False
RCN07838	1195-PF-TRAC2-DONDORP	Cambodia	Ratanakiri	12.708954533026995	104.9168725143088	13.792913728755918	107.08704598662467	2016	ERR2366752	RCN07838	AS-SEA-E	73.3	True	Analysis_set	sWGA	False
RCN07839	1195-PF-TRAC2-DONDORP	Cambodia	Ratanakiri	12.708954533026995	104.9168725143088	13.792913728755918	107.08704598662467	2016	ERR2366753	RCN07839	AS-SEA-E	64.45	True	Analysis_set	sWGA	False
RCN07840	1195-PF-TRAC2-DONDORP	Cambodia	Ratanakiri	12.708954533026995	104.9168725143088	13.792913728755918	107.08704598662467	2016	ERR2366754	RCN07840,RCN07849	AS-SEA-E	62.34	False	Lower_covered_duplicate	sWGA	False
RCN07842	1195-PF-TRAC2-DONDORP	Cambodia	Ratanakiri	12.708954533026995	104.9168725143088	13.792913728755918	107.08704598662467	2016	ERR2366755	RCN07842	AS-SEA-E	72.41	True	Analysis_set	sWGA	False
RCN07843	1195-PF-TRAC2-DONDORP	Cambodia	Ratanakiri	12.708954533026995	104.9168725143088	13.792913728755918	107.08704598662467	2016	ERR2366600	RCN07843	AS-SEA-E	89.45	True	Analysis_set	sWGA	False
RCN07845	1195-PF-TRAC2-DONDORP	Cambodia	Ratanakiri	12.708954533026995	104.9168725143088	13.792913728755918	107.08704598662467	2016	ERR2366756	RCN07845	AS-SEA-E	74.25	True	Analysis_set	sWGA	False
RCN07848	1195-PF-TRAC2-DONDORP	Cambodia	Ratanakiri	12.708954533026995	104.9168725143088	13.792913728755918	107.08704598662467	2016	ERR2366757	RCN07848,RCN07855	AS-SEA-E	71.8	True	Analysis_set	sWGA	False
RCN07849	1195-PF-TRAC2-DONDORP	Cambodia	Ratanakiri	12.708954533026995	104.9168725143088	13.792913728755918	107.08704598662467	2016	ERR2366601	RCN07840,RCN07849	AS-SEA-E	89.62	True	Analysis_set	sWGA	False
RCN07851	1195-PF-TRAC2-DONDORP	Cambodia	Ratanakiri	12.708954533026995	104.9168725143088	13.792913728755918	107.08704598662467	2016	ERR2366602	RCN07851	AS-SEA-E	89.83	True	Analysis_set	sWGA	False
RCN07852	1195-PF-TRAC2-DONDORP	Cambodia	Ratanakiri	12.708954533026995	104.9168725143088	13.792913728755918	107.08704598662467	2016	ERR2366758	RCN07852	AS-SEA-E	75.05	True	Analysis_set	sWGA	False
RCN07853	1195-PF-TRAC2-DONDORP	Cambodia	Ratanakiri	12.708954533026995	104.9168725143088	13.792913728755918	107.08704598662467	2016	ERR2366759	RCN07853	AS-SEA-E	80.28	True	Analysis_set	sWGA	False
RCN07854	1195-PF-TRAC2-DONDORP	Cambodia	Ratanakiri	12.708954533026995	104.9168725143088	13.792913728755918	107.08704598662467	2016	ERR2366760	RCN07854	AS-SEA-E	73.0	True	Analysis_set	sWGA	False
RCN07855	1195-PF-TRAC2-DONDORP	Cambodia	Ratanakiri	12.708954533026995	104.9168725143088	13.792913728755918	107.08704598662467	2016	ERR2366761	RCN07848,RCN07855	AS-SEA-E	69.84	False	Lower_covered_duplicate	sWGA	False
RCN07856	1195-PF-TRAC2-DONDORP	Cambodia	Ratanakiri	12.708954533026995	104.9168725143088	13.792913728755918	107.08704598662467	2016	ERR2366762	RCN07856	AS-SEA-E	72.99	True	Analysis_set	sWGA	False
RCN07858	1195-PF-TRAC2-DONDORP	Cambodia	Ratanakiri	12.708954533026995	104.9168725143088	13.792913728755918	107.08704598662467	2016	ERR2366763	RCN07858	AS-SEA-E	73.73	True	Analysis_set	sWGA	False
RCN07859	1195-PF-TRAC2-DONDORP	Cambodia	Ratanakiri	12.708954533026995	104.9168725143088	13.792913728755918	107.08704598662467	2016	ERR2366764	RCN07859	AS-SEA-E	76.69	True	Analysis_set	sWGA	False
RCN07860	1195-PF-TRAC2-DONDORP	Cambodia	Ratanakiri	12.708954533026995	104.9168725143088	13.792913728755918	107.08704598662467	2016	ERR2366603	RCN07860	AS-SEA-E	90.16	True	Analysis_set	sWGA	False
RCN07862	1195-PF-TRAC2-DONDORP	Cambodia	Ratanakiri	12.708954533026995	104.9168725143088	13.792913728755918	107.08704598662467	2016	ERR2366765	RCN07862	AS-SEA-E	72.77	True	Analysis_set	sWGA	False
RCN07863	1195-PF-TRAC2-DONDORP	Cambodia	Ratanakiri	12.708954533026995	104.9168725143088	13.792913728755918	107.08704598662467	2016	ERR2366766	RCN07863	AS-SEA-E	76.67	True	Analysis_set	sWGA	False
RCN07864	1195-PF-TRAC2-DONDORP	Cambodia	Ratanakiri	12.708954533026995	104.9168725143088	13.792913728755918	107.08704598662467	2017	ERR2366767	RCN07864	AS-SEA-E	78.14	True	Analysis_set	sWGA	False
RCN07865	1195-PF-TRAC2-DONDORP	Cambodia	Ratanakiri	12.708954533026995	104.9168725143088	13.792913728755918	107.08704598662467	2017	ERR2366768	RCN07865	AS-SEA-E	72.27	True	Analysis_set	sWGA	False
RCN07943	1195-PF-TRAC2-DONDORP	Cambodia	Pursat	12.708954533026995	104.9168725143088	12.3651936869371	103.63629837516362	2016	ERR2366171	PH1735-C,RCN07943,RCN07944	AS-SEA-E	0.21	False	Lower_covered_duplicate	sWGA	False
RCN07944	1195-PF-TRAC2-DONDORP	Cambodia	Pursat	12.708954533026995	104.9168725143088	12.3651936869371	103.63629837516362	2016	ERR2366176	PH1735-C,RCN07943,RCN07944	AS-SEA-E	0.4	False	Lower_covered_duplicate	sWGA	False
RCN07945	1195-PF-TRAC2-DONDORP	Cambodia	Pursat	12.708954533026995	104.9168725143088	12.3651936869371	103.63629837516362	2016	ERR2366181	RCN07945,RCN07946	AS-SEA-E	37.98	False	Low_coverage	sWGA	False
RCN07946	1195-PF-TRAC2-DONDORP	Cambodia	Pursat	12.708954533026995	104.9168725143088	12.3651936869371	103.63629837516362	2016	ERR2366186	RCN07945,RCN07946	AS-SEA-E	16.28	False	Lower_covered_duplicate	sWGA	False
RCN07947	1195-PF-TRAC2-DONDORP	Cambodia	Pursat	12.708954533026995	104.9168725143088	12.3651936869371	103.63629837516362	2016	ERR2366191	PH1724-C,PH1737-C,RCN07947,RCN07948	AS-SEA-E	78.08	False	Lower_covered_duplicate	sWGA	False
RCN07948	1195-PF-TRAC2-DONDORP	Cambodia	Pursat	12.708954533026995	104.9168725143088	12.3651936869371	103.63629837516362	2016	ERR2366196	PH1724-C,PH1737-C,RCN07947,RCN07948	AS-SEA-E	21.78	False	Lower_covered_duplicate	sWGA	False
RCN07949	1195-PF-TRAC2-DONDORP	Cambodia	Pursat	12.708954533026995	104.9168725143088	12.3651936869371	103.63629837516362	2016	ERR2366200	PH1738-C,RCN07949,RCN07950	AS-SEA-E	60.98	False	Lower_covered_duplicate	sWGA	False
RCN07950	1195-PF-TRAC2-DONDORP	Cambodia	Pursat	12.708954533026995	104.9168725143088	12.3651936869371	103.63629837516362	2016	ERR2366204	PH1738-C,RCN07949,RCN07950	AS-SEA-E	45.03	False	Lower_covered_duplicate	sWGA	False
RCN07951	1195-PF-TRAC2-DONDORP	Cambodia	Pursat	12.708954533026995	104.9168725143088	12.3651936869371	103.63629837516362	2016	ERR2366172	RCN07951,RCN07952	AS-SEA-E	77.6	True	Analysis_set	sWGA	False
RCN07952	1195-PF-TRAC2-DONDORP	Cambodia	Pursat	12.708954533026995	104.9168725143088	12.3651936869371	103.63629837516362	2016	ERR2366177	RCN07951,RCN07952	AS-SEA-E	54.51	False	Lower_covered_duplicate	sWGA	False
RCN07953	1195-PF-TRAC2-DONDORP	Cambodia	Pursat	12.708954533026995	104.9168725143088	12.3651936869371	103.63629837516362	2016	ERR2366182	PH1740-C,RCN07953,RCN07954	AS-SEA-E	74.25	False	Lower_covered_duplicate	sWGA	False
RCN07954	1195-PF-TRAC2-DONDORP	Cambodia	Pursat	12.708954533026995	104.9168725143088	12.3651936869371	103.63629837516362	2016	ERR2366187	PH1740-C,RCN07953,RCN07954	AS-SEA-E	83.63	True	Analysis_set	sWGA	False
RCN07955	1195-PF-TRAC2-DONDORP	Cambodia	Pursat	12.708954533026995	104.9168725143088	12.3651936869371	103.63629837516362	2016	ERR2366192	PH1726-C,PH1741-C,RCN07955,RCN07956	AS-SEA-E	72.73	False	Lower_covered_duplicate	sWGA	False
RCN07956	1195-PF-TRAC2-DONDORP	Cambodia	Pursat	12.708954533026995	104.9168725143088	12.3651936869371	103.63629837516362	2016	ERR2366197	PH1726-C,PH1741-C,RCN07955,RCN07956	AS-SEA-E	79.51	False	Lower_covered_duplicate	sWGA	False
RCN07957	1195-PF-TRAC2-DONDORP	Cambodia	Pursat	12.708954533026995	104.9168725143088	12.3651936869371	103.63629837516362	2016	ERR2366201	PH1742-C,RCN07957,RCN07958	AS-SEA-E	69.27	False	Lower_covered_duplicate	sWGA	False
RCN07958	1195-PF-TRAC2-DONDORP	Cambodia	Pursat	12.708954533026995	104.9168725143088	12.3651936869371	103.63629837516362	2016	ERR2366205	PH1742-C,RCN07957,RCN07958	AS-SEA-E	21.71	False	Lower_covered_duplicate	sWGA	False
RCN07959	1195-PF-TRAC2-DONDORP	Cambodia	Pursat	12.708954533026995	104.9168725143088	12.3651936869371	103.63629837516362	2016	ERR2366173	PH1743-C,RCN07959,RCN07960	AS-SEA-E	68.02	False	Lower_covered_duplicate	sWGA	False
RCN07960	1195-PF-TRAC2-DONDORP	Cambodia	Pursat	12.708954533026995	104.9168725143088	12.3651936869371	103.63629837516362	2016	ERR2366178	PH1743-C,RCN07959,RCN07960	AS-SEA-E	75.54	False	Lower_covered_duplicate	sWGA	False
RCN07961	1195-PF-TRAC2-DONDORP	Cambodia	Pursat	12.708954533026995	104.9168725143088	12.3651936869371	103.63629837516362	2016	ERR2366183	PH1744-C,RCN07961,RCN07962	AS-SEA-E	81.74	False	Lower_covered_duplicate	sWGA	False
RCN07962	1195-PF-TRAC2-DONDORP	Cambodia	Pursat	12.708954533026995	104.9168725143088	12.3651936869371	103.63629837516362	2016	ERR2366188	PH1744-C,RCN07961,RCN07962	AS-SEA-E	59.08	False	Lower_covered_duplicate	sWGA	False
RCN07963	1195-PF-TRAC2-DONDORP	Cambodia	Pursat	12.708954533026995	104.9168725143088	12.3651936869371	103.63629837516362	2016	ERR2366193	PH1745-C,RCN07963,RCN07964	AS-SEA-E	10.36	False	Lower_covered_duplicate	sWGA	False
RCN07964	1195-PF-TRAC2-DONDORP	Cambodia	Pursat	12.708954533026995	104.9168725143088	12.3651936869371	103.63629837516362	2016	ERR2366198	PH1745-C,RCN07963,RCN07964	AS-SEA-E	0.06	False	Lower_covered_duplicate	sWGA	False
