gene_id	gene_name	chrom	start	end	global_differentiation_score	local_differentiation_score	distance_to_higher_local_diff_score
PF3D7_0915900	.	Pf3D7_09_v3	665978	666478	0.2592285563198293	0.3162233542777927	777.0
PF3D7_0916000	MFS2	Pf3D7_09_v3	667255	671725	0.41649540889931935	0.5054160708803819	34867.0
PF3D7_0916100	TRX3	Pf3D7_09_v3	674068	675157	0.24277452127622326	0.2767005513670473	765.0
PF3D7_0916200	.	Pf3D7_09_v3	675922	679632	0.4294805299052058	0.3608830060298346	3930.0
PF3D7_0916300	.	Pf3D7_09_v3	680231	681984	0.4228803520263509	0.3283279506131757	599.0
PF3D7_0916400	.	Pf3D7_09_v3	683562	691121	0.4814488930755818	0.4422363219639057	11837.0
PF3D7_0916500	UFD1	Pf3D7_09_v3	691568	693570	0.31725732986802896	0.411358394334942	447.0
PF3D7_0916600	.	Pf3D7_09_v3	694605	695264	0.2364460576383308	0.30767796210623666	1035.0
PF3D7_0916700	HoMu	Pf3D7_09_v3	696863	698029	0.6565431920411995	0.4393072389118601	5742.0
PF3D7_0916800	.	Pf3D7_09_v3	703368	703517	0.4780251108328496	0.0013064475879762671	1840.0
PF3D7_0916900	.	Pf3D7_09_v3	705357	706355	0.4738606734168612	0.43900198169696747	237.0
PF3D7_0917000	MOP	Pf3D7_09_v3	706592	712072	0.3291095436079985	0.5434779642546083	52776.0
PF3D7_0917100	OGG1	Pf3D7_09_v3	713216	715489	0.4820822577507189	0.4996598194415104	1144.0
PF3D7_0917200	.	Pf3D7_09_v3	716325	717506	0.290382569661657	0.29232863384905805	836.0
PF3D7_0917300	.	Pf3D7_09_v3	718521	719540	0.297285435272078	0.272871531346682	1015.0
PF3D7_0917400	.	Pf3D7_09_v3	720990	724865	0.4940979533655792	0.5173768085684696	8918.0
PF3D7_0917500	.	Pf3D7_09_v3	726703	728748	0.34155896738796965	0.3400049682825116	926.0
PF3D7_0917600	PRP43	Pf3D7_09_v3	729674	732136	0.29551317153775325	0.3501026069844133	4809.0
PF3D7_0917700	.	Pf3D7_09_v3	732951	734027	0.2231817989732081	0.3006377623989421	602.0
PF3D7_0917800	.	Pf3D7_09_v3	734629	735942	0.2966685218183902	0.3229791141215227	2043.0
PF3D7_0917900	HSP70-2	Pf3D7_09_v3	737985	740276	0.3249911606646009	0.3722867933800166	6897.0
PF3D7_0918000	GAP50	Pf3D7_09_v3	742494	743684	0.2810363174274305	0.2310405531013413	2218.0
PF3D7_0918100	.	Pf3D7_09_v3	747173	748490	0.4304983137969213	0.4866610923853322	16358.0
PF3D7_0918200	.	Pf3D7_09_v3	748678	750262	0.2750124522229571	0.3214961859991329	188.0
PF3D7_0918300	EIF3F	Pf3D7_09_v3	751358	752422	0.15830993447541364	0.215981625615736	1096.0
PF3D7_0918400	.	Pf3D7_09_v3	754297	760269	0.3970063274144511	0.4167646362784057	4579.0
PF3D7_0918500	TR	Pf3D7_09_v3	761211	763358			
PF3D7_0918600	RECQ1	Pf3D7_09_v3	764848	767034	0.389694510235555	0.5708674487928656	155258.0
PF3D7_0918700	.	Pf3D7_09_v3	769452	772105	0.4760439849669649	0.3986941877995087	541.0
PF3D7_0918800	.	Pf3D7_09_v3	772646	774379	0.36783729310228186	0.4004998693766276	5612.0
PF3D7_0918900	gammaGCS	Pf3D7_09_v3	777558	780749	0.5056667956165248	0.3989130690255317	3179.0
PF3D7_0919000	NAPS	Pf3D7_09_v3	781368	782675	0.3447718361066443	0.35604392896235226	619.0
PF3D7_0919100	.	Pf3D7_09_v3	786156	788212	0.34379553241902794	0.3570223710143905	5407.0
PF3D7_0919200	.	Pf3D7_09_v3	789514	790478	0.16934053323693776	0.23117789028705704	1302.0
PF3D7_0919300	TrxL1	Pf3D7_09_v3	793217	794167	0.1847931153553337	0.24141461162583025	1372.0
PF3D7_0919400	PDI9	Pf3D7_09_v3	795539	797470	0.2583527904000185	0.3573225990750209	1028.0
PF3D7_0919500	MFS3	Pf3D7_09_v3	798498	799928	0.4177055152386856	0.41183082860109904	775.0
PF3D7_0919600	.	Pf3D7_09_v3	800703	802136	0.26862460132758725	0.4120033315391558	893.0
PF3D7_0919700	.	Pf3D7_09_v3	803029	803757	0.4614723487935782	0.5139728649330735	5902.0
PF3D7_0919800	.	Pf3D7_09_v3	804417	807920	0.4839428521640069	0.4401065181552697	660.0
PF3D7_0919900	.	Pf3D7_09_v3	809659	819804	0.4139061291694413	0.5235799127595573	13950.0
PF3D7_0920000	ELO3	Pf3D7_09_v3	822665	824593	0.41473065607703785	0.4725612720160398	2861.0
PF3D7_0920100	.	Pf3D7_09_v3	825336	827140	0.2840857481979865	0.27676200974507315	590.0
PF3D7_0920200	.	Pf3D7_09_v3	827730	830681	0.34199878357337804	0.3746899161497029	3073.0
PF3D7_0920300	.	Pf3D7_09_v3	831669	832648	0.29103606694233297	0.3170928868788088	988.0
PF3D7_0920400	.	Pf3D7_09_v3	833754	839312	0.4316736704624532	0.5285773664112373	38692.0
PF3D7_0920500	.	Pf3D7_09_v3	841536	842655	0.3103926755988615	0.2667272319859317	886.0
PF3D7_0920600	.	Pf3D7_09_v3	843541	847605	0.37946412020537895	0.4729361982239754	4229.0
PF3D7_0920700	.	Pf3D7_09_v3	849515	851296	0.4901355019125315	0.4326268318544513	1910.0
PF3D7_0920800	IMPDH	Pf3D7_09_v3	852525	854057	0.2904094603214371	0.3046801191076469	1229.0
PF3D7_0920900	PRP24	Pf3D7_09_v3	855516	857286	0.2235773656316785	0.3400049682825116	4106.0
PF3D7_0921000	.	Pf3D7_09_v3	857587	858829			
PF3D7_0921100	.	Pf3D7_09_v3	861392	862784	0.32612986687471346	0.34088843753404985	3.0
PF3D7_0921200	.	Pf3D7_09_v3	862781	870491	0.4947654008900098	0.4725612720160398	7513.0
PF3D7_0921300	.	Pf3D7_09_v3	871826	873450	0.4684314981480242	0.4369571837433084	1335.0
PF3D7_0921400	NifU	Pf3D7_09_v3	873971	874957	0.46532061597192204	0.4127407354174699	521.0
PF3D7_0921500	.	Pf3D7_09_v3	875602	876867	0.3899399856647152	0.4535571580926671	1137.0
PF3D7_0921600	.	Pf3D7_09_v3	878004	883117	0.4867486966022033	0.5654830674794687	39175.0
PF3D7_0921700	.	Pf3D7_09_v3	883515	885592	0.4197875375501477	0.3961494778407958	398.0
PF3D7_0921800	RPF1	Pf3D7_09_v3	886065	887389	0.26395724760575	0.3672019640965717	473.0
PF3D7_0921900	.	Pf3D7_09_v3	888559	889305	0.4758487424409913	0.29906928324125426	752.0
PF3D7_0922000	.	Pf3D7_09_v3	890057	893267	0.2923384484331764	0.3858228065119078	2148.0
PF3D7_0922100	.	Pf3D7_09_v3	895415	900304	0.4029856321393168	0.5538424066106131	12298.0
PF3D7_0922200	SAMS	Pf3D7_09_v3	903362	904570	0.14258229256882382	0.2281693680990714	1428.0
PF3D7_0922300	.	Pf3D7_09_v3	905998	908357	0.25943403841779544	0.2306470442299824	367.0
PF3D7_0922400	pBAS	Pf3D7_09_v3	908724	912061	0.4052413288535882	0.4504640944058622	8420.0
PF3D7_0922500	PGK	Pf3D7_09_v3	913230	914480	0.1937335785778913	0.09465922107714253	1169.0
PF3D7_0922600	.	Pf3D7_09_v3	916603	918674	0.26483706914710997	0.3400049682825116	3618.0
PF3D7_0922700	PRP18	Pf3D7_09_v3	919109	921302	0.1684075537379187	0.2828735241108491	435.0
PF3D7_0922800	.	Pf3D7_09_v3	922292	935372	0.5241896146084294	0.5708674487928656	112908.0
PF3D7_0922900	FabG	Pf3D7_09_v3	936868	938345	0.30451659253639385	0.3636287267419579	1496.0
PF3D7_0923000	RPB3	Pf3D7_09_v3	939580	940587	0.2900606373638116	0.2842227759800437	1235.0
PF3D7_0923100	.	Pf3D7_09_v3	941830	942498	0.2935629452847553	0.3648254353809067	1628.0
PF3D7_0923200	NOS	Pf3D7_09_v3	944126	946468	0.4474056076057682	0.4167646362784057	3940.0
PF3D7_0923300	PLP3	Pf3D7_09_v3	947033	949498	0.400654186729768	0.3783684070651641	565.0
PF3D7_0923400	.	Pf3D7_09_v3	950408	953722	0.3988540888191143	0.4797031278947119	15036.0
PF3D7_0923500	.	Pf3D7_09_v3	956605	957835	0.3366144353146293	0.2297899065099729	928.0
PF3D7_0923600	LipL2	Pf3D7_09_v3	958763	959917	0.4078797912904072	0.28431581433169684	2016.0
PF3D7_0923700	.	Pf3D7_09_v3	960181	961390	0.21214556715537047	0.278754569782776	264.0
PF3D7_0923800	TRXR	Pf3D7_09_v3	961933	963786	0.5909012896668657	0.3797006486378941	8211.0
PF3D7_0923900	.	Pf3D7_09_v3	966795	968069	0.13716070025603933	0.2129179758742754	3009.0
PF3D7_0924000	.	Pf3D7_09_v3	972548	976637	0.5136479972750041	0.44306620553623866	4515.0
PF3D7_0924100	.	Pf3D7_09_v3	977869	979965	0.325549709964972	0.3958678623428351	1187.0
PF3D7_0924200	.	Pf3D7_09_v3	981152	984334	0.4346025245892892	0.4827313840231096	8911.0
PF3D7_0924300	TPK	Pf3D7_09_v3	984815	986017	0.18819981664445184	0.25885352379525506	481.0
PF3D7_0924400	.	Pf3D7_09_v3	988977	992915	0.3639804767274839	0.473596666909245	330.0
PF3D7_0924500	.	Pf3D7_09_v3	993245	997675	0.4503457003787705	0.4866610923853322	50605.0
PF3D7_0924600	.	Pf3D7_09_v3	999463	1005845	0.5114136365922265	0.4514577961207076	1788.0
PF3D7_0924700	SF3A3	Pf3D7_09_v3	1006773	1008542	0.5619567258150471	0.4365427392594156	928.0
PF3D7_0924800	TRF1	Pf3D7_09_v3	1009063	1009755	0.16389077797516272	0.12345595515082185	521.0
PF3D7_0924900	ATAT	Pf3D7_09_v3	1010380	1011822	0.4280991463898185	0.3085263387428325	296.0
PF3D7_0925000	.	Pf3D7_09_v3	1012118	1013863	0.4167593615311717	0.32598868949767035	615.0
PF3D7_0925100	.	Pf3D7_09_v3	1014478	1015518	0.4265416212026938	0.3343728222363616	5936.0
PF3D7_0925200	RRP8	Pf3D7_09_v3	1017435	1018918	0.2536184909329844	0.2512373367328823	246.0
PF3D7_0925300	aPRS	Pf3D7_09_v3	1019164	1020903	0.3480129572719304	0.2687824095305021	955.0
PF3D7_0925400	.	Pf3D7_09_v3	1021858	1023620	0.44259711371983856	0.4486514289444201	16013.0
PF3D7_0925500	TLP2	Pf3D7_09_v3	1025493	1026353	0.3433450008244501	0.35903864681309816	1873.0
PF3D7_0925600	.	Pf3D7_09_v3	1027094	1027704	0.1254843494698885	0.010300969587121013	741.0
PF3D7_0925700	HDAC1	Pf3D7_09_v3	1028661	1030010	0.19717666002293224	0.2512373367328823	2308.0
PF3D7_0925800	.	Pf3D7_09_v3	1033315	1038579	0.2618277935197926	0.4225716945841068	4963.0
PF3D7_0925900	.	Pf3D7_09_v3	1040713	1041516	0.1839572186880636	0.3400049682825116	2026.0
PF3D7_0926000	.	Pf3D7_09_v3	1043542	1047794	0.3482583170832835	0.4442299808080702	486.0
PF3D7_0926100	.	Pf3D7_09_v3	1048280	1057816	0.5236934801033445	0.6766001104482038	
PF3D7_0926200	.	Pf3D7_09_v3	1063053	1063208	0.04815896207738602	0.11464871711260792	1544.0
PF3D7_0926300	.	Pf3D7_09_v3	1064752	1070317	0.2976047075983567	0.40020220737399537	648.0
PF3D7_0926400	.	Pf3D7_09_v3	1070965	1072955	0.3730391913611827	0.4080056079256292	2960.0
PF3D7_0926500	.	Pf3D7_09_v3	1075915	1081683	0.466057733389941	0.4713550047807105	3013.0
PF3D7_0926600	.	Pf3D7_09_v3	1084696	1089093	0.4925363520569721	0.5682874814981398	26880.0
PF3D7_0926700	NADSYN	Pf3D7_09_v3	1089911	1092430	0.3774621428020897	0.4562440302759439	414.0
PF3D7_0926800	.	Pf3D7_09_v3	1092844	1096521	0.5887963440877466	0.4797031278947119	3751.0
PF3D7_0926900	.	Pf3D7_09_v3	1097324	1098240	0.2678260968843741	0.35526569176833545	803.0
PF3D7_0927000	.	Pf3D7_09_v3	1099075	1099750	0.5543020894628226	0.4687291976749204	2554.0
PF3D7_0927100	.	Pf3D7_09_v3	1100253	1100831	0.2653116191257892	0.29011961768377703	503.0
PF3D7_0927200	.	Pf3D7_09_v3	1107143	1112656	0.6595504658486699	0.5309050453187596	18050.0
PF3D7_0927300	FH	Pf3D7_09_v3	1113958	1116003	0.30059084933069924	0.337296228396758	413.0
PF3D7_0927400	.	Pf3D7_09_v3	1116416	1119775	0.44626134058997796	0.4411015718815481	3760.0
PF3D7_0927500	.	Pf3D7_09_v3	1120100	1121331	0.2949050030607039	0.2373001481364663	325.0
PF3D7_0927600	.	Pf3D7_09_v3	1123861	1125858	0.3173963459111893	0.34088843753404985	1132.0
PF3D7_0927700	PPP4	Pf3D7_09_v3	1126990	1127928	0.3291638514917987	0.3718717805438191	3146.0
PF3D7_0927800	COX5B	Pf3D7_09_v3	1128871	1129940	0.19623745548275207	0.14036281954869034	943.0
PF3D7_0927900	PSD	Pf3D7_09_v3	1131074	1132135	0.5045114828909557	0.5994275611341464	69677.0
PF3D7_0928000	COX6B	Pf3D7_09_v3	1135545	1136391	0.17554219882240962	0.2729227394888921	3410.0
PF3D7_0928100	.	Pf3D7_09_v3	1136966	1138183	0.2630206646409958	0.2683394259825804	575.0
PF3D7_0928200	.	Pf3D7_09_v3	1139940	1142387	0.4380023311106841	0.4564721510424897	2977.0
PF3D7_0928300	.	Pf3D7_09_v3	1143184	1144479	0.23155914611835626	0.33464582390105224	797.0
PF3D7_0928400	.	Pf3D7_09_v3	1145364	1146038	0.6241902202613367	0.4634774522649453	4610.0
PF3D7_0928500	.	Pf3D7_09_v3	1146239	1147197	0.2590201119238885	0.2776508424950413	201.0
PF3D7_0928600	.	Pf3D7_09_v3	1148161	1148502	0.3464660942889628	0.1626443449655941	964.0
PF3D7_0928700	.	Pf3D7_09_v3	1150648	1155153	0.4966323606028896	0.4687291976749204	18513.0
PF3D7_0928800	.	Pf3D7_09_v3	1156247	1158709	0.2991069818545912	0.3741021508929767	1094.0
PF3D7_0928900	GK	Pf3D7_09_v3	1159876	1160475	0.08195419426622452	0.19255765154380103	605.0
PF3D7_0929000	TAF7	Pf3D7_09_v3	1161080	1162539	0.35477307039708805	0.27753433442783304	2371.0
PF3D7_0929100	.	Pf3D7_09_v3	1163570	1165475	0.4557012724157349	0.26589325543575404	1031.0
PF3D7_0929200	.	Pf3D7_09_v3	1167842	1169577	0.24593489850527886	0.16128580027088846	1762.0
PF3D7_0929300	.	Pf3D7_09_v3	1171339	1173483	0.3431808512833047	0.4209579956701187	1720.0
PF3D7_0929400	RhopH2	Pf3D7_09_v3	1175203	1180762	0.6232421832352062	0.4703486235132244	21050.0
PF3D7_0929500	.	Pf3D7_09_v3	1180983	1181996	0.3436303872218881	0.2807910313140619	221.0
PF3D7_0929600	.	Pf3D7_09_v3	1182687	1183695	0.4833653912636639	0.28303154880287684	1412.0
PF3D7_0929700	.	Pf3D7_09_v3	1185107	1186159	0.27178141296669234	0.3212924255619658	4345.0
PF3D7_0929800	.	Pf3D7_09_v3	1186606	1186902	0.11102675757872482	0.24027264446297714	447.0
PF3D7_0929900	.	Pf3D7_09_v3	1187663	1188850	0.20372024903358432	0.11633870127242595	761.0
PF3D7_0930000	.	Pf3D7_09_v3	1189646	1191322	0.27852301112204314	0.2605722452396311	465.0
PF3D7_0930100	.	Pf3D7_09_v3	1191787	1195239	0.34192350876009336	0.443130408266554	6573.0
PF3D7_0930200	LRR8	Pf3D7_09_v3	1195693	1198462	0.3156392763004368	0.3696276865155168	454.0
PF3D7_0930300	MSP1	Pf3D7_09_v3	1201812	1206974	0.6218423946293865	0.6323886635580483	143996.0
PF3D7_0930400	.	Pf3D7_09_v3	1207974	1211703	0.40308336019030333	0.3626337464750376	466.0
PF3D7_0930500	DGK1	Pf3D7_09_v3	1212169	1216500	0.4816594162715081	0.45770013978504503	5195.0
PF3D7_0930600	CYP72	Pf3D7_09_v3	1218393	1221000	0.3187537276314595	0.3095006248212523	987.0
PF3D7_0930700	.	Pf3D7_09_v3	1221987	1223606	0.24307860698424866	0.3162742370250132	1950.0
PF3D7_0930800	.	Pf3D7_09_v3	1225556	1239575	0.4506230419424823	0.4797031278947119	18582.0
PF3D7_0930900	NFU1	Pf3D7_09_v3	1247268	1247940	0.3630324397013533	0.4591838205133045	7693.0
PF3D7_0931000	.	Pf3D7_09_v3	1248866	1251601	0.3203612345096687	0.4062610598663028	926.0
PF3D7_0931100	.	Pf3D7_09_v3	1254815	1257292	0.3148507236363981	0.4356035888060441	6875.0
PF3D7_0931200	Sel2	Pf3D7_09_v3	1258549	1259451	0.14881668249808433	0.2866696948152829	1257.0
PF3D7_0931300	.	Pf3D7_09_v3	1261027	1261944	0.6107014191559302	0.32075164061387995	3735.0
PF3D7_0931400	.	Pf3D7_09_v3	1263347	1264830	0.3123026275244675	0.17107309260972692	169.0
PF3D7_0931500	.	Pf3D7_09_v3	1264999	1266015	0.20136496096913525	0.241733435440068	2262.0
PF3D7_0931600	.	Pf3D7_09_v3	1268277	1269415	0.2254951214286253	0.4551881606029346	740.0
PF3D7_0931700	.	Pf3D7_09_v3	1270155	1272656	0.3494973989877248	0.4866610923853322	63181.0
PF3D7_0931800	.	Pf3D7_09_v3	1273082	1273930	0.27879862368370745	0.2728276652727805	426.0
PF3D7_0931900	AKLP2	Pf3D7_09_v3	1275268	1276484	0.22468559381385045	0.3400049682825116	2612.0
PF3D7_0932000	.	Pf3D7_09_v3	1278007	1278896	0.15477779948691528	0.17107309260972692	323.0
PF3D7_0932100	.	Pf3D7_09_v3	1279219	1283879	0.3193068617354484	0.39653835917476177	6563.0
PF3D7_0932200	PFN	Pf3D7_09_v3	1287008	1288372	0.38558274560349226	0.0013064475879762671	943.0
PF3D7_0932300	M18AAP	Pf3D7_09_v3	1289315	1291027	0.4020635609353024	0.3400049682825116	1090.0
PF3D7_0932400	RF1	Pf3D7_09_v3	1292117	1293643	0.366659117041919	0.4116587045824862	5222.0
PF3D7_0932500	DHHC6	Pf3D7_09_v3	1293832	1296644	0.3654550536430677	0.3761515851660543	189.0
PF3D7_0932600	RPS6	Pf3D7_09_v3	1297285	1298239	0.21183239345625093	0.2150915078268355	626.0
PF3D7_0932700	.	Pf3D7_09_v3	1298865	1302575	0.3579703492529919	0.4531181685525527	815.0
PF3D7_0932800	CSE1	Pf3D7_09_v3	1303390	1307789	0.3100837332167138	0.4564721510424897	3651.0
PF3D7_0932900	.	Pf3D7_09_v3	1309467	1309943	0.3210806634667445	0.3078606181981882	1497.0
PF3D7_0933000	.	Pf3D7_09_v3	1311440	1313725	0.4174678466929501	0.4810461700842711	38784.0
PF3D7_0933100	.	Pf3D7_09_v3	1314552	1317597	0.3654108306645663	0.448720376971716	827.0
PF3D7_0933200	.	Pf3D7_09_v3	1317827	1319468	0.1727411010604184	0.22464913810443546	230.0
PF3D7_0933300	.	Pf3D7_09_v3	1320345	1323293	0.3736457673164538	0.3400049682825116	1955.0
PF3D7_0933400	.	Pf3D7_09_v3	1323893	1324699	0.30088749107924906	0.29481432694817056	549.0
PF3D7_0933500	.	Pf3D7_09_v3	1325248	1329786	0.5735665464067855	0.4790909417499736	10279.0
PF3D7_0933600	MAS1	Pf3D7_09_v3	1331349	1332803	0.1761688162487547	0.21655337444869335	1312.0
PF3D7_0933700	.	Pf3D7_09_v3	1334115	1334794	0.18205299985446988	0.26929775067604145	946.0
PF3D7_0933800	.	Pf3D7_09_v3	1335740	1337947	0.5284140619364874	0.34088843753404985	2118.0
PF3D7_0933900	.	Pf3D7_09_v3	1338175	1339295	0.3713602330336966	0.2323463575971592	228.0
PF3D7_0934000	.	Pf3D7_09_v3	1340065	1341993	0.3606723809962873	0.4797031278947119	26340.0
PF3D7_0934100	XPD	Pf3D7_09_v3	1343385	1346555	0.3702511230845736	0.43577882427519704	1392.0
PF3D7_0934200	.	Pf3D7_09_v3	1346858	1347295	0.14268272230501533	0.2350386547237783	303.0
PF3D7_0934300	.	Pf3D7_09_v3	1348022	1348459	0.17562038186309414	0.2369849485927583	1467.0
PF3D7_0934400	ApiAP2	Pf3D7_09_v3	1349790	1350392	0.15371009600779584	0.14594208564925115	444.0
PF3D7_0934500	.	Pf3D7_09_v3	1350836	1351929	0.19193307944524707	0.34088843753404985	4281.0
PF3D7_0934600	.	Pf3D7_09_v3	1354581	1355495	0.2486531029157285	0.3400049682825116	1916.0
PF3D7_0934700	.	Pf3D7_09_v3	1357411	1359262	0.3843181133676696	0.4422363219639057	15418.0
PF3D7_0934800	PKAc	Pf3D7_09_v3	1361935	1363848	0.16545069263602918	0.2824261334780725	408.0
PF3D7_0934900	.	Pf3D7_09_v3	1364256	1365999	0.26656995191880273	0.2923661398581341	570.0
PF3D7_0935000	.	Pf3D7_09_v3	1366569	1367150	0.3685563315474141	0.3764252823635091	1444.0
PF3D7_0935100	KSH1	Pf3D7_09_v3	1367396	1367614	0.02857515859237825	0.0013064475879762671	246.0
PF3D7_0935200	VPS33	Pf3D7_09_v3	1368594	1372037	0.29501937207066	0.4075556178048176	5916.0
PF3D7_0935300	.	Pf3D7_09_v3	1373018	1373722	0.30426345234158536	0.2257916968093461	981.0
PF3D7_0935400	GDV1	Pf3D7_09_v3	1377953	1379752	0.4800604218279215	0.5110155544210806	25440.0
PF3D7_0935500	GEXP22	Pf3D7_09_v3	1400800	1402052	0.3507211618223469	0.30983981833708496	3140.0
PF3D7_0935600	GIG	Pf3D7_09_v3	1405192	1407022	0.8968321120924048	0.5167169358018422	6818.0
PF3D7_0935700	.	Pf3D7_09_v3	1409199	1410008	0.2492199970510381	0.2968036745672291	2177.0
PF3D7_0935800	CLAG9	Pf3D7_09_v3	1413840	1419754	0.4929441333519503	0.5922170128683472	206866.0
PF3D7_0935900	REX1	Pf3D7_09_v3	1420483	1422807	0.4411560194480574	0.5061303823716687	729.0
PF3D7_0936000	REX2	Pf3D7_09_v3	1427642	1428022	0.6127183420633682	0.3707672038526576	2585.0
PF3D7_0936100	ETRAMP9	Pf3D7_09_v3	1430607	1431146	0.2840166076659815	0.4042801801676996	2186.0
PF3D7_0936200	.	Pf3D7_09_v3	1433332	1434108	0.43356426300365103	0.43583732329095337	2579.0
PF3D7_0936300	REX3	Pf3D7_09_v3	1436687	1437981	0.5185590374974907	0.5527941043142108	16933.0
PF3D7_0936400	REX4	Pf3D7_09_v3	1440783	1441660	0.2187130850619724	0.41428112760958735	2802.0
PF3D7_0936500	VAP1	Pf3D7_09_v3	1443854	1444847	0.3418697876142309	0.41178776213781854	2194.0
PF3D7_0936600	GEXP5	Pf3D7_09_v3	1446929	1447947	0.3299283527252552	0.4109313664227138	2082.0
PF3D7_0936700	.	Pf3D7_09_v3	1454422	1455720	0.32080500386357225	0.3162233542777927	2672.0
PF3D7_0936800	.	Pf3D7_09_v3	1458392	1459862	0.2315103749650729	0.3229098369284628	6042.0
PF3D7_0937000	.	Pf3D7_09_v3	1465904	1467055	0.4195736432124204	0.4310696024779613	27923.0
PF3D7_0937100	.	Pf3D7_09_v3	1468546	1469417	0.3980957507135661	0.41834021895816864	1491.0
PF3D7_0937200	.	Pf3D7_09_v3	1471851	1472924	0.3618711541373062	0.4124796821122813	2434.0
PF3D7_0937300	RIF	Pf3D7_09_v3	1474431	1475704			
PF3D7_0937400	RIF	Pf3D7_09_v3	1477526	1478736			
PF3D7_0937500	RIF	Pf3D7_09_v3	1480947	1482211			
PF3D7_0937600	VAR	Pf3D7_09_v3	1486070	1490187			
PF3D7_0937700	RIF	Pf3D7_09_v3	1492373	1493708			
PF3D7_0937800	VAR	Pf3D7_09_v3	1495579	1503336			
PF3D7_1000100	VAR	Pf3D7_10_v3	28490	36164			
PF3D7_1000200	RIF	Pf3D7_10_v3	38050	39395			
PF3D7_1000300	RIF	Pf3D7_10_v3	41773	42963			
PF3D7_1000400	RIF	Pf3D7_10_v3	44816	46133			
PF3D7_1000500	RIF	Pf3D7_10_v3	48052	49384			
PF3D7_1000600	RIF	Pf3D7_10_v3	51349	52599			
PF3D7_1001000	PfJ13	Pf3D7_10_v3	63152	64032			
PF3D7_1001100	ACBP1	Pf3D7_10_v3	67807	68961			
PF3D7_1001200	ACBP2	Pf3D7_10_v3	70547	70819	0.3720015114535497	0.2921039740044269	2115.0
PF3D7_1001300	.	Pf3D7_10_v3	72934	73917	0.35529864590088106	0.34088843753404985	744.0
PF3D7_1001400	.	Pf3D7_10_v3	74661	77572	0.5006942410452115	0.4390629380811897	8966.0
PF3D7_1001500	ETRAMP10	Pf3D7_10_v3	81416	81739	0.3144261256869012	0.2840370300235229	3844.0
PF3D7_1001600	.	Pf3D7_10_v3	86538	89009	0.5563825779410747	0.4529723835282391	3564.0
PF3D7_1001700	.	Pf3D7_10_v3	92573	93526	0.5801298392288029	0.4597375996942477	2587.0
PF3D7_1001800	.	Pf3D7_10_v3	96113	97031	0.44522048585900104	0.5234008054176558	90638.0
PF3D7_1001900	PfJ23	Pf3D7_10_v3	99379	100361	0.2464486020002974	0.3400049682825116	2348.0
PF3D7_1002000	.	Pf3D7_10_v3	103118	104683	0.3876797715938729	0.4065021659887284	6087.0
PF3D7_1002100	PTP5	Pf3D7_10_v3	106653	108662	0.3240469165387392	0.35825198671859715	1970.0
PF3D7_1002200	PArt	Pf3D7_10_v3	112929	116015	0.6182334499500064	0.494668716057314	15898.0
PF3D7_1002300	.	Pf3D7_10_v3	117242	118534	0.280046989758464	0.34088843753404985	1227.0
PF3D7_1002400	.	Pf3D7_10_v3	121115	123291	0.4898211618458962	0.4119170326009548	2648.0
PF3D7_1002500	.	Pf3D7_10_v3	123770	124882	0.2726279882084628	0.26849141927792164	479.0
PF3D7_1002600	.	Pf3D7_10_v3	125939	127600	0.4606199998900096	0.4626491207887241	5395.0
PF3D7_1002700	.	Pf3D7_10_v3	129276	132110	0.4111310164334973	0.37612426795191456	885.0
PF3D7_1002800	.	Pf3D7_10_v3	132995	137272	0.34011840057170395	0.506562115849307	35451.0
PF3D7_1002900	.	Pf3D7_10_v3	138765	139853	0.11119694205868458	0.2348403561863355	1493.0
PF3D7_1003000	.	Pf3D7_10_v3	142419	146237	0.4206493160814893	0.457083739926386	5147.0
PF3D7_1003100	.	Pf3D7_10_v3	147639	148239	0.24016889683498754	0.2210345813560957	1103.0
PF3D7_1003200	.	Pf3D7_10_v3	149342	150038	0.2477986394330697	0.2905216492128838	378.0
PF3D7_1003300	ARD1	Pf3D7_10_v3	150416	150874	0.17026501593461366	0.31304593286835497	1490.0
PF3D7_1003400	.	Pf3D7_10_v3	152364	158516	0.42930644818809305	0.4559408986485254	6127.0
PF3D7_1003500	.	Pf3D7_10_v3	160316	160962	0.07054372450543822	0.0013064475879762671	1800.0
PF3D7_1003600	IMC1c	Pf3D7_10_v3	164945	165790	0.16474562624364575	0.25885352379525506	953.0
PF3D7_1003700	.	Pf3D7_10_v3	166743	170669	0.4258080857822968	0.4568538343493359	2054.0
PF3D7_1003800	.	Pf3D7_10_v3	172723	176430	0.4346025245892892	0.5180422854171813	11239.0
PF3D7_1003900	.	Pf3D7_10_v3	177921	178870	0.29102521856037034	0.2944571158527945	1491.0
PF3D7_1004000	.	Pf3D7_10_v3	179344	180226	0.2242796842274849	0.2512373367328823	474.0
PF3D7_1004100	.	Pf3D7_10_v3	182244	187100	0.4299701362772911	0.4310696024779613	569.0
PF3D7_1004200	.	Pf3D7_10_v3	187669	196954	0.5227110249092455	0.5554416341170701	104172.0
PF3D7_1004300	.	Pf3D7_10_v3	199452	202844	0.33902496601112553	0.3621295308086395	2498.0
PF3D7_1004400	.	Pf3D7_10_v3	207000	209642	0.4812389637399531	0.5299267626002944	10046.0
PF3D7_1004500	.	Pf3D7_10_v3	213986	214594	0.2308671566123137	0.18681659718236032	1123.0
