Sample	Study	Site	Country	Lat	Long	Year	ENA	All samples same individual	Population	% callable	QC pass	Exclusion reason	Is returning traveller
PE0019-C	1007-PF-TZ-DUFFY	Muheza	Tanzania	-4.844681	38.962097	2010	ERR022907	PE0019-C	EAF	89.72	True	Analysis_set	False
PF0020-C	1017-PF-GH-AMENGA-ETEGO	Navrongo	Ghana	10.885568	-1.086617	2009	ERR199978	PF0020-C	WAF	77.89	True	Analysis_set	False
PH0011-C	1011-PF-KH-SU	Pursat	Cambodia	12.372197	103.633575	2007	ERR012712,ERR013216,ERR013189,ERR013203	PH0011-C	ESEA	82.43	True	Analysis_set	False
PJ0144-Cx	1146-PF-MULTI-PRICE	Timika	Indonesia	-4.549657	136.86300500000002	2011		PJ0144-Cx	OCE	84.08	True	Analysis_set	False
PK0021-C	1004-PF-BF-OUEDRAOGO	Bobo-Dioulasso	Burkina Faso	11.177055	-4.300861	2008	ERR012340,ERR012308	PK0021-C	WAF	69.45	True	Analysis_set	False
PZ0009-CW	1024-PF-UG-BOUSEMA	Apac	Uganda	1.873254	32.548756	2010	ERR063579	PZ0009-CW	EAF	91.12	True	Analysis_set	False
PM0015-C	1001-PF-ML-DJIMDE	Faladje	Mali	13.1333	-8.3333	2007	ERR019937,ERR019936	PM0015-C	WAF	56.87	True	Analysis_set	False
PN0012-C	1021-PF-PG-MUELLER	Madang	Papua New Guinea	-5.231136	145.78714399999996	2008	ERR012433,ERR012365,ERR012315	PN0012-C	OCE	79.36	True	Analysis_set	False
PP0016-C	1013-PF-PEGB-BRANCH	Iquitos, Loreto Province	Peru	-3.763541000000002	-73.267937	2011	ERR123903	PP0016-C	SAM	89.4	True	Analysis_set	False
PR0012-C	1031-PF-SEA-PLOWE	Bandarban	Bangladesh	21.756949	92.383575	2009	ERR019845	PR0012-C	SAS	87.43	True	Analysis_set	False
PT0015-CW	1022-PF-MW-OCHOLLA	Chikwawa	Malawi	-16.193575	34.7715	2011	ERR045667	PT0015-CW	EAF	89.73	True	Analysis_set	False
PV0028-C	1020-PF-VN-BONI	Binh Phuoc	Viet Nam	11.7184	106.832469	2010	ERR022917	PV0028-C	ESEA	90.26	True	Analysis_set	False
PW0010-CW	1023-PF-CO-ECHEVERRI-GARCIA	Buenaventura	Colombia	3.639	-77.0888	2011	ERR042679	PW0010-CW	SAM	88.84	True	Analysis_set	False
QC0121-C	1008-PF-SEA-RINGWALD	Kawthaung	Myanmar	9.997929	98.547649	2011	ERR126502	QC0121-C	WSEA	90.06	True	Analysis_set	False
QE0364-C	1008-PF-SEA-RINGWALD	Xepon	Laos	16.698683	106.206622	2010	ERR126367	QE0364-C	ESEA	90.44	True	Analysis_set	False
QG0016-C	1101-PF-CD-ONYAMBOKO	Kinshasa	Congo DR	-4.36939	15.320977	2012	ERR404155	QG0016-C	CAF	88.65	True	Analysis_set	False
QJ0018-C	1103-PF-PDN-GMSN-NGWA	Bagdary	Nigeria	6.4150199999999975	2.88132	2014	ERR1172594	QJ0018-C	WAF	86.85	True	Analysis_set	False
QM0027-C	1102-PF-MG-RANDRIANARIVELOJOSIA	Maevatanana	Madagascar	-16.949555	46.8305	2013	ERR516398	QM0027-C	EAF	90.32	True	Analysis_set	False
QP0010-C	1093-PF-CM-APINJOH	Buea	Cameroon	4.1463800000000015	9.245531	2013	ERR562834	QP0010-C	WAF	89.86	True	Analysis_set	False
QQ0013-C	1100-PF-CI-YAVO	Yopougon	Ivory Coast	5.31767	-4.08999	2013	ERR636422	QQ0013-C	WAF	90.28	True	Analysis_set	False
QS0135-C	1098-PF-ET-GOLASSA	West Arsi Zone	Ethiopia	7.194791	38.59759	2013	ERR1045288	QS0135-C	EAF	89.83	True	Analysis_set	False
QT0012-CW2	1131-PF-BJ-BERTIN	Homel	Benin	6.3607027	2.4381709	2014	ERR924908	QT0012-C,QT0012-CW,QT0012-CW2,QT0012-CW3	WAF	85.59	True	Analysis_set	False
QV0016-C	1135-PF-SN-CONWAY	Pikine	Senegal	14.75894	-17.39375	2013	ERR912904	QV0016-C	WAF	89.67	True	Analysis_set	False
FP0024-C	1147-PF-MR-CONWAY	Kobeni	Mauritania	15.82083	-9.4145	2014	ERR1081247	FP0024-C	WAF	82.0	True	Analysis_set	False
PA0030-C	1006-PF-GM-CONWAY	Brikama	Gambia	13.27479	-16.64092	2008	ERR018941	PA0030-C	WAF	89.8	True	Analysis_set	False
PA0150-C	1026-PF-GN-CONWAY	Nzerekore	Guinea	7.753857000000001	-8.818703	2011	ERR059380	PA0150-C	WAF	80.9	True	Analysis_set	False
PC0019-C	1015-PF-KE-NZILA	Kilifi	Kenya	-3.625127	39.861088	2007	ERR012227	PC0019-C	EAF	77.19	True	Analysis_set	False
PD0016-C	1016-PF-TH-NOSTEN	Mae Sot	Thailand	16.771015	98.704491	2005	ERR012301,ERR012415,ERR012522	PD0016-C	WSEA	79.17	True	Analysis_set	False
PE0020-C	1007-PF-TZ-DUFFY	Muheza	Tanzania	-4.844681	38.962097	2010	ERR022920	PE0020-C	EAF	90.2	True	Analysis_set	False
PF0021-C	1017-PF-GH-AMENGA-ETEGO	Navrongo	Ghana	10.885568	-1.086617	2009	ERR015316	PF0021-C	WAF	69.97	True	Analysis_set	False
PH0012-C	1011-PF-KH-SU	Pursat	Cambodia	12.372197	103.633575	2007	ERR012436,ERR012413,ERR012835,ERR012341,ERR012790,ERR012394	PH0012-C	ESEA	82.05	True	Analysis_set	False
PJ0146-Cx	1146-PF-MULTI-PRICE	Timika	Indonesia	-4.549657	136.86300500000002	2011		PJ0146-Cx	OCE	87.35	True	Analysis_set	False
PK0023-C	1004-PF-BF-OUEDRAOGO	Bobo-Dioulasso	Burkina Faso	11.177055	-4.300861	2008	ERR012440,ERR012325,ERR012351,ERR012339	PK0023-C	WAF	82.5	True	Analysis_set	False
PZ0010-CW	1024-PF-UG-BOUSEMA	Apac	Uganda	1.873254	32.548756	2010	ERR063580	PZ0010-CW	EAF	89.97	True	Analysis_set	False
PM0021-C	1001-PF-ML-DJIMDE	Faladje	Mali	13.1333	-8.3333	2007	ERR015406,ERR015432,ERR015335,ERR015428	PM0021-C	WAF	85.11	True	Analysis_set	False
PN0014-C	1021-PF-PG-MUELLER	Madang	Papua New Guinea	-5.231136	145.78714399999996	2008	ERR175529	PN0014-C	OCE	87.84	True	Analysis_set	False
PP0017-C	1013-PF-PEGB-BRANCH	Iquitos, Loreto Province	Peru	-3.763541000000002	-73.267937	2011	ERR114340	PP0017-C	SAM	89.9	True	Analysis_set	False
PR0013-C	1031-PF-SEA-PLOWE	Bandarban	Bangladesh	21.756949	92.383575	2008	ERR040023	PR0013-C	SAS	87.59	True	Analysis_set	False
PT0016-CW	1022-PF-MW-OCHOLLA	Chikwawa	Malawi	-16.193575	34.7715	2011	ERR042681	PT0016-CW	EAF	88.99	True	Analysis_set	False
PV0030-C	1020-PF-VN-BONI	Binh Phuoc	Viet Nam	11.7184	106.832469	2009	ERR211526	PV0030-C	ESEA	71.84	True	Analysis_set	False
PW0012-C	1023-PF-CO-ECHEVERRI-GARCIA	Quibdo	Colombia	5.69541	-76.64141	2011	ERR042224	PW0012-C	SAM	87.37	True	Analysis_set	False
QC0122-C	1008-PF-SEA-RINGWALD	Kawthaung	Myanmar	9.997929	98.547649	2011	ERR126475	QC0122-C	WSEA	90.33	True	Analysis_set	False
QE0365-C	1008-PF-SEA-RINGWALD	Xepon	Laos	16.698683	106.206622	2010	ERR126005	QE0365-C	ESEA	90.29	True	Analysis_set	False
QG0017-C	1101-PF-CD-ONYAMBOKO	Kinshasa	Congo DR	-4.36939	15.320977	2012	ERR404156	QG0017-C	CAF	89.38	True	Analysis_set	False
QJ0019-C	1103-PF-PDN-GMSN-NGWA	Bagdary	Nigeria	6.4150199999999975	2.88132	2014	ERR1172595	QJ0019-C	WAF	89.05	True	Analysis_set	False
QM0030-C	1102-PF-MG-RANDRIANARIVELOJOSIA	Maevatanana	Madagascar	-16.949555	46.8305	2013	ERR516400	QM0030-C	EAF	90.21	True	Analysis_set	False
QP0011-C	1093-PF-CM-APINJOH	Buea	Cameroon	4.1463800000000015	9.245531	2013	ERR580489	QP0011-C	WAF	90.18	True	Analysis_set	False
QQ0014-C	1100-PF-CI-YAVO	Yopougon	Ivory Coast	5.31767	-4.08999	2013	ERR636427	QQ0014-C	WAF	90.1	True	Analysis_set	False
QS0144-C	1098-PF-ET-GOLASSA	West Arsi Zone	Ethiopia	7.194791	38.59759	2013	ERR1045295	QS0144-C	EAF	89.18	True	Analysis_set	False
QT0014-C	1131-PF-BJ-BERTIN	Homel	Benin	6.3607027	2.4381709	2014	ERR924911	QT0014-C	WAF	86.73	True	Analysis_set	False
QV0018-C	1135-PF-SN-CONWAY	Pikine	Senegal	14.75894	-17.39375	2013	ERR912905	QV0018-C	WAF	89.31	True	Analysis_set	False
FP0025-C	1147-PF-MR-CONWAY	Kobeni	Mauritania	15.82083	-9.4145	2014	ERR1081248	FP0025-C	WAF	86.57	True	Analysis_set	False
PA0034-C	1006-PF-GM-CONWAY	Brikama	Gambia	13.27479	-16.64092	2008	ERR021975	PA0034-C	WAF	88.63	True	Analysis_set	False
PA0151-C	1026-PF-GN-CONWAY	Nzerekore	Guinea	7.753857000000001	-8.818703	2011	ERR055482	PA0151-C	WAF	89.7	True	Analysis_set	False
PC0023-C	1015-PF-KE-NZILA	Kilifi	Kenya	-3.625127	39.861088	2007	ERR012317	PC0023-C	EAF	79.19	True	Analysis_set	False
PD0017-C	1016-PF-TH-NOSTEN	Mae Sot	Thailand	16.771015	98.704491	2006	ERR012505,ERR012270,ERR012447	PD0017-C	WSEA	75.18	True	Analysis_set	False
PE0021-C	1007-PF-TZ-DUFFY	Morogoro	Tanzania	-6.82008	37.661018	2010	ERR022908	PE0021-C	EAF	90.01	True	Analysis_set	False
PF0022-C	1017-PF-GH-AMENGA-ETEGO	Navrongo	Ghana	10.885568	-1.086617	2009	ERR018949	PF0022-C	WAF	90.09	True	Analysis_set	False
PH0013-C	1011-PF-KH-SU	Pursat	Cambodia	12.372197	103.633575	2007	ERR013241,ERR012836,ERR013261,ERR013251	PH0013-C	ESEA	87.41	True	Analysis_set	False
PJ0152-Cx	1146-PF-MULTI-PRICE	Timika	Indonesia	-4.549657	136.86300500000002	2012		PJ0151-C,PJ0152-Cx	OCE	89.57	True	Analysis_set	False
PK0025-C	1004-PF-BF-OUEDRAOGO	Bobo-Dioulasso	Burkina Faso	11.177055	-4.300861	2008	ERR018921	PK0025-C	WAF	84.71	True	Analysis_set	False
PZ0011-CW	1024-PF-UG-BOUSEMA	Apac	Uganda	1.873254	32.548756	2010	ERR063581	PZ0011-CW	EAF	90.76	True	Analysis_set	False
PM0022-C	1001-PF-ML-DJIMDE	Faladje	Mali	13.1333	-8.3333	2007	ERR012358,ERR012268,ERR012267	PM0022-C	WAF	70.81	True	Analysis_set	False
PN0015-C	1021-PF-PG-MUELLER	Madang	Papua New Guinea	-5.231136	145.78714399999996	2008	ERR019930,ERR019929	PN0015-C	OCE	75.09	True	Analysis_set	False
PP0019-C	1145-PF-PE-GAMBOA	Loreto	Peru	-4.232469999999998	-74.21793000000002	2009	ERR590544	PP0019-C	SAM	88.94	True	Analysis_set	False
PR0014-CW	1031-PF-SEA-PLOWE	Bandarban	Bangladesh	21.756949	92.383575	2008	ERR042675	PR0014-CW	SAS	85.81	True	Analysis_set	False
PT0017-CW	1022-PF-MW-OCHOLLA	Chikwawa	Malawi	-16.193575	34.7715	2011	ERR042682	PT0017-CW	EAF	85.53	True	Analysis_set	False
PV0031-C	1020-PF-VN-BONI	Binh Phuoc	Viet Nam	11.7184	106.832469	2009	ERR022914	PV0031-C	ESEA	90.07	True	Analysis_set	False
PW0013-C	1023-PF-CO-ECHEVERRI-GARCIA	Guapi	Colombia	2.543	-77.8435	2011	ERR042231	PW0013-C	SAM	89.5	True	Analysis_set	False
QC0123-C	1008-PF-SEA-RINGWALD	Kawthaung	Myanmar	9.997929	98.547649	2011	ERR126503	QC0123-C	WSEA	90.39	True	Analysis_set	False
QE0366-C	1008-PF-SEA-RINGWALD	Xepon	Laos	16.698683	106.206622	2010	ERR126432	QE0366-C	ESEA	90.28	True	Analysis_set	False
QG0018-C	1101-PF-CD-ONYAMBOKO	Kinshasa	Congo DR	-4.36939	15.320977	2012	ERR404157	QG0018-C	CAF	89.94	True	Analysis_set	False
QJ0094-C	1103-PF-PDN-GMSN-NGWA	Bagdary	Nigeria	6.4150199999999975	2.88132	2014	ERR1172613	QJ0094-C	WAF	58.26	True	Analysis_set	False
QM0035-C	1102-PF-MG-RANDRIANARIVELOJOSIA	Maevatanana	Madagascar	-16.949555	46.8305	2013	ERR516404	QM0035-C	EAF	89.11	True	Analysis_set	False
QP0012-C	1093-PF-CM-APINJOH	Buea	Cameroon	4.1463800000000015	9.245531	2013	ERR562843	QP0012-C	WAF	90.36	True	Analysis_set	False
QQ0024-C	1100-PF-CI-YAVO	Yopougon	Ivory Coast	5.31767	-4.08999	2013	ERR636469	QQ0024-C	WAF	90.26	True	Analysis_set	False
QS0154-C	1098-PF-ET-GOLASSA	Shewa Robit Town Health Centre	Ethiopia	9.991534199999998	39.9016142	2015	ERR1106575	QS0154-C	EAF	88.06	True	Analysis_set	False
QT0015-CW2	1131-PF-BJ-BERTIN	Homel	Benin	6.3607027	2.4381709	2014	ERR924913	QT0015-CW,QT0015-CW2,QT0015-CW3,QT0015-CW5	WAF	86.27	True	Analysis_set	False
QV0019-C	1135-PF-SN-CONWAY	Pikine	Senegal	14.75894	-17.39375	2013	ERR912906	QV0019-C	WAF	89.23	True	Analysis_set	False
FP0028-C	1147-PF-MR-CONWAY	Kobeni	Mauritania	15.82083	-9.4145	2014	ERR1099210	FP0028-C	WAF	90.21	True	Analysis_set	False
PA0035-C	1006-PF-GM-CONWAY	Brikama	Gambia	13.27479	-16.64092	2008	ERR018904,ERR015361	PA0035-C	WAF	89.9	True	Analysis_set	False
PA0153-C	1026-PF-GN-CONWAY	Nzerekore	Guinea	7.753857000000001	-8.818703	2011	ERR063614	PA0153-C	WAF	90.78	True	Analysis_set	False
PC0026-C	1015-PF-KE-NZILA	Kilifi	Kenya	-3.625127	39.861088	2007	ERR012519	PC0026-C	EAF	60.92	True	Analysis_set	False
PD0018-C	1016-PF-TH-NOSTEN	Mae Sot	Thailand	16.771015	98.704491	2006	ERR012316,ERR012254,ERR012511	PD0018-C	WSEA	78.89	True	Analysis_set	False
PE0022-C	1007-PF-TZ-DUFFY	Morogoro	Tanzania	-6.82008	37.661018	2010	ERR022531	PE0022-C	EAF	88.1	True	Analysis_set	False
PF0024-C	1017-PF-GH-AMENGA-ETEGO	Navrongo	Ghana	10.885568	-1.086617	2009	ERR018942	PF0024-C	WAF	89.68	True	Analysis_set	False
PH0014-C	1011-PF-KH-SU	Pursat	Cambodia	12.372197	103.633575	2007	ERR012855,ERR013194,ERR012731,ERR012733	PH0014-C	ESEA	87.62	True	Analysis_set	False
PJ0156-C	1146-PF-MULTI-PRICE	Timika	Indonesia	-4.549657	136.86300500000002	2012		PJ0156-C	OCE	58.06	True	Analysis_set	False
PK0026-C	1004-PF-BF-OUEDRAOGO	Bobo-Dioulasso	Burkina Faso	11.177055	-4.300861	2008	ERR012404	PK0026-C	WAF	56.85	True	Analysis_set	False
PZ0015-C	1024-PF-UG-BOUSEMA	Apac	Uganda	1.873254	32.548756	2010	ERR216476	PZ0015-C	EAF	84.67	True	Analysis_set	False
PM0023-C	1001-PF-ML-DJIMDE	Faladje	Mali	13.1333	-8.3333	2007	ERR012286,ERR012367,ERR012299	PM0023-C	WAF	73.68	True	Analysis_set	False
PN0019-C	1021-PF-PG-MUELLER	Madang	Papua New Guinea	-5.231136	145.78714399999996	2008	ERR019931,ERR019932	PN0019-C	OCE	62.84	True	Analysis_set	False
PP0020-C	1145-PF-PE-GAMBOA	Loreto	Peru	-4.232469999999998	-74.21793000000002	2009	ERR590545	PP0020-C	SAM	89.17	True	Analysis_set	False
PR0015-C	1031-PF-SEA-PLOWE	Bandarban	Bangladesh	21.756949	92.383575	2008	ERR040007	PR0015-C	SAS	87.84	True	Analysis_set	False
PT0018-CW	1022-PF-MW-OCHOLLA	Chikwawa	Malawi	-16.193575	34.7715	2011	ERR042683	PT0018-CW	EAF	86.75	True	Analysis_set	False
PV0035-C	1020-PF-VN-BONI	Binh Phuoc	Viet Nam	11.7184	106.832469	2010	ERR022915	PV0035-C	ESEA	90.01	True	Analysis_set	False
PW0014-C	1023-PF-CO-ECHEVERRI-GARCIA	Guapi	Colombia	2.543	-77.8435	2011	ERR042233	PW0014-C	SAM	88.79	True	Analysis_set	False
QC0125-C	1008-PF-SEA-RINGWALD	Kawthaung	Myanmar	9.997929	98.547649	2011	ERR126523	QC0125-C	WSEA	90.48	True	Analysis_set	False
QE0367-C	1008-PF-SEA-RINGWALD	Xepon	Laos	16.698683	106.206622	2010	ERR126519	QE0367-C	ESEA	83.02	True	Analysis_set	False
QG0019-C	1101-PF-CD-ONYAMBOKO	Kinshasa	Congo DR	-4.36939	15.320977	2012	ERR404146	QG0019-C	CAF	83.84	True	Analysis_set	False
QJ0159-C	1103-PF-PDN-GMSN-NGWA	Bagdary	Nigeria	6.4150199999999975	2.88132	2014	ERR1172603	QJ0159-C	WAF	88.76	True	Analysis_set	False
QM0036-C	1102-PF-MG-RANDRIANARIVELOJOSIA	Maevatanana	Madagascar	-16.949555	46.8305	2013	ERR516405	QM0036-C	EAF	89.76	True	Analysis_set	False
QP0013-C	1093-PF-CM-APINJOH	Buea	Cameroon	4.1463800000000015	9.245531	2013	ERR580498	QP0013-C	WAF	90.25	True	Analysis_set	False
QQ0027-C	1100-PF-CI-YAVO	Yopougon	Ivory Coast	5.31767	-4.08999	2013	ERR636431	QQ0027-C	WAF	89.87	True	Analysis_set	False
QS0155-C	1098-PF-ET-GOLASSA	Shewa Robit Town Health Centre	Ethiopia	9.991534199999998	39.9016142	2015	ERR1106606	QS0155-C	EAF	85.31	True	Analysis_set	False
QT0016-C	1131-PF-BJ-BERTIN	Homel	Benin	6.3607027	2.4381709	2014	ERR924915	QT0016-C	WAF	73.39	True	Analysis_set	False
QV0020-C	1135-PF-SN-CONWAY	Pikine	Senegal	14.75894	-17.39375	2013	ERR912907	QV0020-C	WAF	89.7	True	Analysis_set	False
FP0029-C	1147-PF-MR-CONWAY	Kobeni	Mauritania	15.82083	-9.4145	2014	ERR1099211	FP0029-C	WAF	88.73	True	Analysis_set	False
PA0036-C	1006-PF-GM-CONWAY	Brikama	Gambia	13.27479	-16.64092	2008	ERR015398	PA0036-C	WAF	89.71	True	Analysis_set	False
PA0155-C	1026-PF-GN-CONWAY	Nzerekore	Guinea	7.753857000000001	-8.818703	2011	ERR055478	PA0155-C	WAF	90.67	True	Analysis_set	False
PC0030-C	1015-PF-KE-NZILA	Kilifi	Kenya	-3.625127	39.861088	2007	ERR012762	PC0030-C	EAF	76.82	True	Analysis_set	False
PD0019-C	1016-PF-TH-NOSTEN	Mae Sot	Thailand	16.771015	98.704491	2005	ERR012401,ERR012385,ERR012373	PD0019-C	WSEA	71.5	True	Analysis_set	False
PE0023-C	1007-PF-TZ-DUFFY	Morogoro	Tanzania	-6.82008	37.661018	2010	ERR027093	PE0023-C	EAF	89.52	True	Analysis_set	False
PF0025-C	1017-PF-GH-AMENGA-ETEGO	Navrongo	Ghana	10.885568	-1.086617	2009	ERR015405	PF0025-C	WAF	65.7	True	Analysis_set	False
PH0015-C	1011-PF-KH-SU	Pursat	Cambodia	12.372197	103.633575	2007	ERR013218,ERR012776,ERR012795,ERR012646	PH0015-C	ESEA	86.83	True	Analysis_set	False
PJ0158-C	1146-PF-MULTI-PRICE	Timika	Indonesia	-4.549657	136.86300500000002	2011	ERR662601	PJ0157-Cx,PJ0158-C	OCE	77.54	True	Analysis_set	False
PK0027-C	1004-PF-BF-OUEDRAOGO	Bobo-Dioulasso	Burkina Faso	11.177055	-4.300861	2008	ERR012395,ERR012251	PK0027-C	WAF	77.53	True	Analysis_set	False
PM0026-C	1001-PF-ML-DJIMDE	Faladje	Mali	13.1333	-8.3333	2007	ERR015345,ERR015367,ERR015388,ERR015348	PM0026-C	WAF	86.53	True	Analysis_set	False
PN0020-C	1021-PF-PG-MUELLER	Madang	Papua New Guinea	-5.231136	145.78714399999996	2008	ERR012364	PN0020-C	OCE	51.45	True	Analysis_set	False
PP0021-C	1145-PF-PE-GAMBOA	Loreto	Peru	-4.232469999999998	-74.21793000000002	2009	ERR590546	PP0021-C	SAM	88.09	True	Analysis_set	False
PR0016-C	1031-PF-SEA-PLOWE	Bandarban	Bangladesh	21.756949	92.383575	2008	ERR039999	PR0016-C	SAS	80.35	True	Analysis_set	False
PT0020-CW	1022-PF-MW-OCHOLLA	Chikwawa	Malawi	-16.193575	34.7715	2011	ERR042685	PT0020-CW	EAF	66.89	True	Analysis_set	False
PV0037-C	1020-PF-VN-BONI	Binh Phuoc	Viet Nam	11.7184	106.832469	2010	ERR023163	PV0037-C	ESEA	88.14	True	Analysis_set	False
PW0015-C	1023-PF-CO-ECHEVERRI-GARCIA	Guapi	Colombia	2.543	-77.8435	2011	ERR042232	PW0015-C	SAM	89.33	True	Analysis_set	False
QC0126-C	1008-PF-SEA-RINGWALD	Kawthaung	Myanmar	9.997929	98.547649	2011	ERR126513	QC0126-C	WSEA	90.36	True	Analysis_set	False
QE0368-C	1008-PF-SEA-RINGWALD	Xepon	Laos	16.698683	106.206622	2010	ERR126505	QE0368-C	ESEA	87.33	True	Analysis_set	False
QG0020-C	1101-PF-CD-ONYAMBOKO	Kinshasa	Congo DR	-4.36939	15.320977	2012	ERR404159	QG0020-C	CAF	90.69	True	Analysis_set	False
QJ0160-C	1103-PF-PDN-GMSN-NGWA	Bagdary	Nigeria	6.4150199999999975	2.88132	2014	ERR1172604	QJ0160-C	WAF	87.98	True	Analysis_set	False
QM0037-C	1102-PF-MG-RANDRIANARIVELOJOSIA	Maevatanana	Madagascar	-16.949555	46.8305	2013	ERR516396	QM0037-C	EAF	90.19	True	Analysis_set	False
QP0014-C	1093-PF-CM-APINJOH	Buea	Cameroon	4.1463800000000015	9.245531	2013	ERR580510	QP0014-C	WAF	90.13	True	Analysis_set	False
QQ0031-C	1100-PF-CI-YAVO	Yopougon	Ivory Coast	5.31767	-4.08999	2013	ERR636448	QQ0031-C	WAF	90.44	True	Analysis_set	False
QS0156-C	1098-PF-ET-GOLASSA	Shewa Robit Town Health Centre	Ethiopia	9.991534199999998	39.9016142	2015	ERR1106576	QS0156-C	EAF	88.41	True	Analysis_set	False
QT0017-C	1131-PF-BJ-BERTIN	Homel	Benin	6.3607027	2.4381709	2014	ERR924916	QT0017-C,QT0017-CW4,QT0017-CW5,QT0017-CW6	WAF	76.76	True	Analysis_set	False
QV0021-C	1135-PF-SN-CONWAY	Pikine	Senegal	14.75894	-17.39375	2013	ERR912908	QV0021-C	WAF	84.73	True	Analysis_set	False
FP0030-C	1147-PF-MR-CONWAY	Kobeni	Mauritania	15.82083	-9.4145	2014	ERR1099212	FP0030-C	WAF	89.76	True	Analysis_set	False
PA0039-C	1006-PF-GM-CONWAY	Brikama	Gambia	13.27479	-16.64092	2008	ERR019539	PA0039-C	WAF	89.48	True	Analysis_set	False
PA0156-C	1026-PF-GN-CONWAY	Nzerekore	Guinea	7.753857000000001	-8.818703	2011	ERR055483	PA0156-C	WAF	82.69	True	Analysis_set	False
PC0031-C	1015-PF-KE-NZILA	Kilifi	Kenya	-3.625127	39.861088	2007	ERR012425	PC0031-C	EAF	75.29	True	Analysis_set	False
PD0020-C	1016-PF-TH-NOSTEN	Mae Sot	Thailand	16.771015	98.704491	2005	ERR012288,ERR012347,ERR012370,ERR033021	PD0020-C	WSEA	88.26	True	Analysis_set	False
PE0024-C	1007-PF-TZ-DUFFY	Morogoro	Tanzania	-6.82008	37.661018	2010	ERR022909	PE0024-C	EAF	89.95	True	Analysis_set	False
PF0026-C	1017-PF-GH-AMENGA-ETEGO	Navrongo	Ghana	10.885568	-1.086617	2009	ERR015356	PF0026-C	WAF	63.38	True	Analysis_set	False
PH0016-C	1011-PF-KH-SU	Pursat	Cambodia	12.372197	103.633575	2007	ERR012699,ERR013239,ERR012678,ERR012767	PH0016-C	ESEA	86.79	True	Analysis_set	False
PJ0160-C	1146-PF-MULTI-PRICE	Timika	Indonesia	-4.549657	136.86300500000002	2011		PJ0160-C	OCE	65.81	True	Analysis_set	False
PK0028-C	1004-PF-BF-OUEDRAOGO	Bobo-Dioulasso	Burkina Faso	11.177055	-4.300861	2008	ERR012402,ERR012442	PK0028-C	WAF	87.15	True	Analysis_set	False
PM0033-C	1001-PF-ML-DJIMDE	Kolle	Mali	12.5546	-7.99805	2007	ERR012410,ERR012463,ERR012461,ERR012502	PM0033-C	WAF	53.99	True	Analysis_set	False
PN0022-C	1021-PF-PG-MUELLER	Madang	Papua New Guinea	-5.231136	145.78714399999996	2008	ERR012652,ERR012711,ERR012847,ERR012851	PN0022-C	OCE	75.99	True	Analysis_set	False
PP0023-C	1145-PF-PE-GAMBOA	Loreto	Peru	-4.232469999999998	-74.21793000000002	2009	ERR590548	PP0023-C	SAM	88.9	True	Analysis_set	False
PR0017-C	1031-PF-SEA-PLOWE	Bandarban	Bangladesh	21.756949	92.383575	2008	ERR040021	PR0017-C	SAS	76.55	True	Analysis_set	False
PT0021-CW	1022-PF-MW-OCHOLLA	Chikwawa	Malawi	-16.193575	34.7715	2011	ERR042686	PT0021-CW	EAF	85.64	True	Analysis_set	False
PV0039-C	1020-PF-VN-BONI	Binh Phuoc	Viet Nam	11.7184	106.832469	2010	ERR211489	PV0039-C	ESEA	79.85	True	Analysis_set	False
PW0016-C	1023-PF-CO-ECHEVERRI-GARCIA	Tumaco	Colombia	1.5813	-78.6155	2011	ERR039988	PW0016-C	SAM	88.82	True	Analysis_set	False
QC0127-C	1008-PF-SEA-RINGWALD	Kawthaung	Myanmar	9.997929	98.547649	2011	ERR126415	QC0127-C	WSEA	90.37	True	Analysis_set	False
QE0369-C	1008-PF-SEA-RINGWALD	Xepon	Laos	16.698683	106.206622	2010	ERR126404	QE0369-C	ESEA	90.43	True	Analysis_set	False
QG0021-C	1101-PF-CD-ONYAMBOKO	Kinshasa	Congo DR	-4.36939	15.320977	2012	ERR404161	QG0021-C	CAF	89.82	True	Analysis_set	False
QJ0161-C	1103-PF-PDN-GMSN-NGWA	Bagdary	Nigeria	6.4150199999999975	2.88132	2014	ERR1172605	QJ0161-C	WAF	86.36	True	Analysis_set	False
QM0038-C	1102-PF-MG-RANDRIANARIVELOJOSIA	Maevatanana	Madagascar	-16.949555	46.8305	2013	ERR516397	QM0038-C	EAF	90.77	True	Analysis_set	False
QP0015-C	1093-PF-CM-APINJOH	Buea	Cameroon	4.1463800000000015	9.245531	2013	ERR580561	QP0015-C	WAF	87.97	True	Analysis_set	False
QQ0032-C	1100-PF-CI-YAVO	Yopougon	Ivory Coast	5.31767	-4.08999	2013	ERR636453	QQ0032-C	WAF	90.25	True	Analysis_set	False
QS0157-C	1098-PF-ET-GOLASSA	Shewa Robit Town Health Centre	Ethiopia	9.991534199999998	39.9016142	2015	ERR1106577	QS0157-C	EAF	89.13	True	Analysis_set	False
QT0018-C	1131-PF-BJ-BERTIN	Homel	Benin	6.3607027	2.4381709	2014	ERR924917	QT0018-C	WAF	69.77	True	Analysis_set	False
QV0026-C	1135-PF-SN-CONWAY	Pikine	Senegal	14.75894	-17.39375	2013	ERR912909	QV0026-C	WAF	89.83	True	Analysis_set	False
FP0031-C	1147-PF-MR-CONWAY	Kobeni	Mauritania	15.82083	-9.4145	2014	ERR1099213	FP0031-C	WAF	82.81	True	Analysis_set	False
