Sample	Study	Site	Country	Lat	Long	Year	ENA	All samples same individual	Population	% callable	QC pass	Exclusion reason	Is returning traveller
PM0020-C	1001-PF-ML-DJIMDE	Faladje	Mali	13.1333	-8.3333	2007	ERR013230,ERR013240,ERR013215,ERR013257	PM0020-C	WAF	88.48	True	Analysis_set	False
PM0021-C	1001-PF-ML-DJIMDE	Faladje	Mali	13.1333	-8.3333	2007	ERR015406,ERR015432,ERR015335,ERR015428	PM0021-C	WAF	85.11	True	Analysis_set	False
PM0022-C	1001-PF-ML-DJIMDE	Faladje	Mali	13.1333	-8.3333	2007	ERR012358,ERR012268,ERR012267	PM0022-C	WAF	70.81	True	Analysis_set	False
PM0023-C	1001-PF-ML-DJIMDE	Faladje	Mali	13.1333	-8.3333	2007	ERR012286,ERR012367,ERR012299	PM0023-C	WAF	73.68	True	Analysis_set	False
PM0024-C	1001-PF-ML-DJIMDE	Faladje	Mali	13.1333	-8.3333	2007	ERR012249,ERR012516,ERR012418	PM0024-C	WAF	40.23	False	Less_than_50pc_callable	False
PM0025-C	1001-PF-ML-DJIMDE	Faladje	Mali	13.1333	-8.3333	2007	ERR013211,ERR013248,ERR013243,ERR013253	PM0025-C	WAF	36.86	False	Less_than_50pc_callable	False
PM0026-C	1001-PF-ML-DJIMDE	Faladje	Mali	13.1333	-8.3333	2007	ERR015345,ERR015367,ERR015388,ERR015348	PM0026-C	WAF	86.53	True	Analysis_set	False
PM0029-C	1001-PF-ML-DJIMDE	Kolle	Mali	12.5546	-7.99805	2007	ERR013212,ERR013233,ERR013207,ERR013206,ERR013222,ERR013266,ERR013220,ERR013228	PM0029-C	WAF	33.22	False	Less_than_50pc_callable	False
PM0033-C	1001-PF-ML-DJIMDE	Kolle	Mali	12.5546	-7.99805	2007	ERR012410,ERR012463,ERR012461,ERR012502	PM0033-C	WAF	53.99	True	Analysis_set	False
PM0034-C	1001-PF-ML-DJIMDE	Kolle	Mali	12.5546	-7.99805	2007	ERR013197,ERR013223,ERR013204,ERR013205,ERR013221,ERR013219	PM0034-C	WAF	50.82	True	Analysis_set	False
PM0036-C	1001-PF-ML-DJIMDE	Kolle	Mali	12.5546	-7.99805	2007	ERR013254,ERR013250,ERR013209,ERR013200,ERR013232,ERR013255	PM0036-C	WAF	52.44	True	Analysis_set	False
PM0037-C	1001-PF-ML-DJIMDE	Kolle	Mali	12.5546	-7.99805	2007	ERR015416,ERR013227,ERR015418,ERR013249,ERR013260,ERR013229,ERR013210,ERR013236	PM0037-C	WAF	53.01	True	Analysis_set	False
PM0038-C	1001-PF-ML-DJIMDE	Kolle	Mali	12.5546	-7.99805	2007	ERR012386,ERR012369,ERR012309,ERR012408,ERR012262	PM0038-C	WAF	81.2	True	Analysis_set	False
PM0039-C	1001-PF-ML-DJIMDE	Kolle	Mali	12.5546	-7.99805	2007	ERR012366,ERR012495,ERR012235	PM0039-C	WAF	68.23	True	Analysis_set	False
PM0040-C	1001-PF-ML-DJIMDE	Kolle	Mali	12.5546	-7.99805	2007	ERR012844,ERR012724,ERR012823,ERR012717,ERR012677,ERR012814,ERR012702	PM0040-C	WAF	75.43	True	Analysis_set	False
PM0041-C	1001-PF-ML-DJIMDE	Kolle	Mali	12.5546	-7.99805	2007	ERR012352,ERR012405,ERR012464	PM0041-C	WAF	31.5	False	Less_than_50pc_callable	False
PM0042-C	1001-PF-ML-DJIMDE	Kolle	Mali	12.5546	-7.99805	2007	ERR012306,ERR012335,ERR012248,ERR012342,ERR012500	PM0042-C	WAF	84.41	True	Analysis_set	False
PM0043-C	1001-PF-ML-DJIMDE	Kolle	Mali	12.5546	-7.99805	2007	ERR013231,ERR013264,ERR013201,ERR013188	PM0043-C	WAF	36.68	False	Less_than_50pc_callable	False
PM0047-C	1001-PF-ML-DJIMDE	Kolle	Mali	12.5546	-7.99805	2007	ERR019935,ERR019934	PM0047-C	WAF	84.46	True	Analysis_set	False
PM0048-C	1001-PF-ML-DJIMDE	Kolle	Mali	12.5546	-7.99805	2007	ERR015357	PM0048-C	WAF	88.74	True	Analysis_set	False
PM0049-C	1001-PF-ML-DJIMDE	Kolle	Mali	12.5546	-7.99805	2007	ERR015377	PM0049-C	WAF	89.86	True	Analysis_set	False
PM0051-C	1001-PF-ML-DJIMDE	Kolle	Mali	12.5546	-7.99805	2007	ERR211527	PM0051-C	WAF	68.94	True	Analysis_set	False
PM0054-C	1001-PF-ML-DJIMDE	Kolle	Mali	12.5546	-7.99805	2007	ERR015382	PM0054-C	WAF	89.88	True	Analysis_set	False
PM0058-C	1001-PF-ML-DJIMDE	Kolle	Mali	12.5546	-7.99805	2007	ERR211514	PM0058-C	WAF	66.18	True	Analysis_set	False
PM0060-C	1001-PF-ML-DJIMDE	Kolle	Mali	12.5546	-7.99805	2007	ERR199985	PM0060-C	WAF	52.62	True	Analysis_set	False
PM0062-C	1001-PF-ML-DJIMDE	Kolle	Mali	12.5546	-7.99805	2007	ERR015425	PM0062-C	WAF	87.28	True	Analysis_set	False
PM0063-C	1001-PF-ML-DJIMDE	Kolle	Mali	12.5546	-7.99805	2007	ERR015328	PM0063-C	WAF	64.86	True	Analysis_set	False
PM0064-C	1001-PF-ML-DJIMDE	Kolle	Mali	12.5546	-7.99805	2007	ERR015392	PM0064-C	WAF	89.79	True	Analysis_set	False
PM0068-C	1001-PF-ML-DJIMDE	Kolle	Mali	12.5546	-7.99805	2007	ERR199986	PM0068-C	WAF	67.48	True	Analysis_set	False
PM0070-C	1001-PF-ML-DJIMDE	Kolle	Mali	12.5546	-7.99805	2007	ERR199987	PM0070-C	WAF	45.74	False	Less_than_50pc_callable	False
PM0071-C	1001-PF-ML-DJIMDE	Kolle	Mali	12.5546	-7.99805	2007	ERR018900	PM0071-C	WAF	88.92	True	Analysis_set	False
PM0072-C	1001-PF-ML-DJIMDE	Kolle	Mali	12.5546	-7.99805	2007	ERR015409	PM0072-C	WAF	87.49	True	Analysis_set	False
PM0073-C	1001-PF-ML-DJIMDE	Kolle	Mali	12.5546	-7.99805	2007	ERR211482	PM0073-C	WAF	90.76	True	Analysis_set	False
PM0074-C	1001-PF-ML-DJIMDE	Kolle	Mali	12.5546	-7.99805	2007	ERR015391	PM0074-C	WAF	86.94	True	Analysis_set	False
PM0075-C	1001-PF-ML-DJIMDE	Kolle	Mali	12.5546	-7.99805	2007	ERR211478	PM0075-C	WAF	90.64	True	Analysis_set	False
PM0076-C	1001-PF-ML-DJIMDE	Kolle	Mali	12.5546	-7.99805	2007	ERR211466	PM0076-C	WAF	90.23	True	Analysis_set	False
PM0077-C	1001-PF-ML-DJIMDE	Kolle	Mali	12.5546	-7.99805	2007	ERR490336	PM0077-C	WAF	88.41	True	Analysis_set	False
PM0078-C	1001-PF-ML-DJIMDE	Kolle	Mali	12.5546	-7.99805	2007	ERR216456	PM0078-C	WAF	90.9	True	Analysis_set	False
PM0083-C	1001-PF-ML-DJIMDE	Kolle	Mali	12.5546	-7.99805	2007	ERR018901	PM0083-C	WAF	87.61	True	Analysis_set	False
PM0084-C	1001-PF-ML-DJIMDE	Kolle	Mali	12.5546	-7.99805	2007	ERR018902,ERR015423	PM0084-C	WAF	89.3	True	Analysis_set	False
PM0085-C	1001-PF-ML-DJIMDE	Kolle	Mali	12.5546	-7.99805	2007	ERR211520	PM0085-C	WAF	59.91	True	Analysis_set	False
PM0086-C	1001-PF-ML-DJIMDE	Kolle	Mali	12.5546	-7.99805	2007	ERR211451	PM0086-C	WAF	76.69	True	Analysis_set	False
PM0087-C	1001-PF-ML-DJIMDE	Kolle	Mali	12.5546	-7.99805	2007	ERR199988	PM0087-C	WAF	54.71	True	Analysis_set	False
PM0089-C	1001-PF-ML-DJIMDE	Kolle	Mali	12.5546	-7.99805	2007	ERR015434	PM0089-C	WAF	73.37	True	Analysis_set	False
PM0090-C	1001-PF-ML-DJIMDE	Kolle	Mali	12.5546	-7.99805	2007	ERR015325	PM0090-C	WAF	72.56	True	Analysis_set	False
PM0093-C	1001-PF-ML-DJIMDE	Kolle	Mali	12.5546	-7.99805	2007	ERR199989	PM0093-C	WAF	69.21	True	Analysis_set	False
PM0094-C	1001-PF-ML-DJIMDE	Kolle	Mali	12.5546	-7.99805	2007	ERR015353	PM0094-C	WAF	84.1	True	Analysis_set	False
PM0096-C	1001-PF-ML-DJIMDE	Kolle	Mali	12.5546	-7.99805	2007	ERR015424	PM0096-C	WAF	81.11	True	Analysis_set	False
PM0097-C	1001-PF-ML-DJIMDE	Kolle	Mali	12.5546	-7.99805	2007	ERR211517	PM0097-C	WAF	74.34	True	Analysis_set	False
PM0098-C	1001-PF-ML-DJIMDE	Kolle	Mali	12.5546	-7.99805	2007	ERR223048	PM0098-C	WAF	90.63	True	Analysis_set	False
PM0100-C	1001-PF-ML-DJIMDE	Kolle	Mali	12.5546	-7.99805	2007	ERR199990	PM0100-C	WAF	75.75	True	Analysis_set	False
PM0103-C	1001-PF-ML-DJIMDE	Faladje	Mali	13.1333	-8.3333	2007	ERR199991	PM0103-C	WAF	69.62	True	Analysis_set	False
PM0107-C	1001-PF-ML-DJIMDE	Faladje	Mali	13.1333	-8.3333	2007	ERR015366	PM0107-C	WAF	41.05	False	Less_than_50pc_callable	False
PM0108-C	1001-PF-ML-DJIMDE	Faladje	Mali	13.1333	-8.3333	2007	ERR015323	PM0108-C	WAF	40.55	False	Less_than_50pc_callable	False
PM0113-C	1001-PF-ML-DJIMDE	Faladje	Mali	13.1333	-8.3333	2007	ERR199992	PM0113-C	WAF	70.25	True	Analysis_set	False
PM0114-C	1001-PF-ML-DJIMDE	Faladje	Mali	13.1333	-8.3333	2007	ERR015314	PM0114-C	WAF	90.01	True	Analysis_set	False
PM0115-C	1001-PF-ML-DJIMDE	Faladje	Mali	13.1333	-8.3333	2007	ERR015420	PM0115-C	WAF	89.2	True	Analysis_set	False
PM0117-C	1001-PF-ML-DJIMDE	Faladje	Mali	13.1333	-8.3333	2007	ERR199993	PM0117-C	WAF	80.37	True	Analysis_set	False
PM0123-C	1001-PF-ML-DJIMDE	Faladje	Mali	13.1333	-8.3333	2007	ERR015354	PM0123-C	WAF	90.23	True	Analysis_set	False
PM0124-C	1001-PF-ML-DJIMDE	Faladje	Mali	13.1333	-8.3333	2007	ERR015371	PM0124-C	WAF	87.18	True	Analysis_set	False
PM0127-C	1001-PF-ML-DJIMDE	Faladje	Mali	13.1333	-8.3333	2007	ERR211459	PM0127-C	WAF	71.75	True	Analysis_set	False
PM0129-C	1001-PF-ML-DJIMDE	Faladje	Mali	13.1333	-8.3333	2007	ERR490335	PM0129-C	WAF	81.84	True	Analysis_set	False
PM0132-C	1001-PF-ML-DJIMDE	Faladje	Mali	13.1333	-8.3333	2007	ERR018903	PM0132-C	WAF	88.56	True	Analysis_set	False
PM0133-C	1001-PF-ML-DJIMDE	Faladje	Mali	13.1333	-8.3333	2007	ERR018898	PM0133-C	WAF	87.97	True	Analysis_set	False
PM0134-C	1001-PF-ML-DJIMDE	Faladje	Mali	13.1333	-8.3333	2007	ERR211479	PM0134-C	WAF	90.54	True	Analysis_set	False
PM0136-C	1001-PF-ML-DJIMDE	Faladje	Mali	13.1333	-8.3333	2007	ERR015435	PM0136-C	WAF	88.99	True	Analysis_set	False
PM0138-C	1001-PF-ML-DJIMDE	Faladje	Mali	13.1333	-8.3333	2007	ERR015408	PM0138-C	WAF	89.6	True	Analysis_set	False
PM0139-C	1001-PF-ML-DJIMDE	Faladje	Mali	13.1333	-8.3333	2007	ERR018899	PM0139-C	WAF	90.35	True	Analysis_set	False
PM0142-C	1001-PF-ML-DJIMDE	Faladje	Mali	13.1333	-8.3333	2007	ERR211484	PM0142-C	WAF	81.87	True	Analysis_set	False
PM0144-C	1001-PF-ML-DJIMDE	Faladje	Mali	13.1333	-8.3333	2007	ERR015322	PM0144-C	WAF	90.08	True	Analysis_set	False
PM0145-C	1001-PF-ML-DJIMDE	Faladje	Mali	13.1333	-8.3333	2007	ERR015317	PM0145-C	WAF	89.77	True	Analysis_set	False
PM0146-C	1001-PF-ML-DJIMDE	Faladje	Mali	13.1333	-8.3333	2007	ERR015415	PM0146-C	WAF	89.43	True	Analysis_set	False
PM0147-C	1001-PF-ML-DJIMDE	Faladje	Mali	13.1333	-8.3333	2007	ERR211474	PM0147-C	WAF	89.68	True	Analysis_set	False
PM0151-C	1001-PF-ML-DJIMDE	Bandiagara	Mali	14.3492	-3.6105	2007	ERR223046	PM0151-C	WAF	91.09	True	Analysis_set	False
PM0152-C	1001-PF-ML-DJIMDE	Bandiagara	Mali	14.3492	-3.6105	2007	ERR015344	PM0152-C	WAF	89.55	True	Analysis_set	False
PM0153-C	1001-PF-ML-DJIMDE	Bandiagara	Mali	14.3492	-3.6105	2007	ERR015431	PM0153-C	WAF	74.04	True	Analysis_set	False
PM0154-C	1001-PF-ML-DJIMDE	Bandiagara	Mali	14.3492	-3.6105	2007	ERR015386	PM0154-C	WAF	41.92	False	Less_than_50pc_callable	False
PM0156-C	1001-PF-ML-DJIMDE	Bandiagara	Mali	14.3492	-3.6105	2007	ERR211522	PM0156-C	WAF	71.41	True	Analysis_set	False
PM0157-C	1001-PF-ML-DJIMDE	Bandiagara	Mali	14.3492	-3.6105	2007	ERR211468	PM0157-C	WAF	89.77	True	Analysis_set	False
PM0159-C	1001-PF-ML-DJIMDE	Bandiagara	Mali	14.3492	-3.6105	2007	ERR211452	PM0159-C	WAF	90.72	True	Analysis_set	False
PM0160-C	1001-PF-ML-DJIMDE	Bandiagara	Mali	14.3492	-3.6105	2007	ERR211485	PM0160-C	WAF	77.38	True	Analysis_set	False
PM0161-C	1001-PF-ML-DJIMDE	Bandiagara	Mali	14.3492	-3.6105	2007	ERR490340	PM0161-C	WAF	89.33	True	Analysis_set	False
PM0182-C	1097-PF-ML-MAIGA	Faladje	Mali	13.1333	-8.3333	2013	ERR636270	PM0182-C	WAF	90.02	True	Analysis_set	False
PM0183-C	1097-PF-ML-MAIGA	Faladje	Mali	13.1333	-8.3333	2013	ERR636276	PM0183-C	WAF	90.05	True	Analysis_set	False
PM0184-C	1097-PF-ML-MAIGA	Faladje	Mali	13.1333	-8.3333	2013	ERR636284	PM0184-C	WAF	90.55	True	Analysis_set	False
PM0185-C	1097-PF-ML-MAIGA	Faladje	Mali	13.1333	-8.3333	2013	ERR636202	PM0185-C	WAF	87.04	True	Analysis_set	False
PM0186-C	1097-PF-ML-MAIGA	Faladje	Mali	13.1333	-8.3333	2013	ERR636296	PM0186-C	WAF	89.76	True	Analysis_set	False
PM0187-C	1097-PF-ML-MAIGA	Faladje	Mali	13.1333	-8.3333	2013	ERR636302	PM0187-C	WAF	90.35	True	Analysis_set	False
PM0188-C	1097-PF-ML-MAIGA	Faladje	Mali	13.1333	-8.3333	2013	ERR636209	PM0188-C	WAF	85.24	True	Analysis_set	False
PM0190-C	1097-PF-ML-MAIGA	Faladje	Mali	13.1333	-8.3333	2013	ERR636216	PM0190-C	WAF	86.6	True	Analysis_set	False
PM0191-C	1097-PF-ML-MAIGA	Faladje	Mali	13.1333	-8.3333	2013	ERR636319	PM0191-C	WAF	89.44	True	Analysis_set	False
PM0192-C	1097-PF-ML-MAIGA	Faladje	Mali	13.1333	-8.3333	2013	ERR636218	PM0192-C	WAF	83.52	True	Analysis_set	False
PM0193-C	1097-PF-ML-MAIGA	Faladje	Mali	13.1333	-8.3333	2013	ERR636329	PM0193-C	WAF	90.9	True	Analysis_set	False
PM0194-C	1097-PF-ML-MAIGA	Faladje	Mali	13.1333	-8.3333	2013	ERR636271	PM0194-C	WAF	91.08	True	Analysis_set	False
PM0195-C	1097-PF-ML-MAIGA	Faladje	Mali	13.1333	-8.3333	2013	ERR636277	PM0195-C	WAF	90.99	True	Analysis_set	False
PM0196-C	1097-PF-ML-MAIGA	Faladje	Mali	13.1333	-8.3333	2013	ERR636285	PM0196-C	WAF	90.89	True	Analysis_set	False
PM0197-C	1097-PF-ML-MAIGA	Faladje	Mali	13.1333	-8.3333	2013	ERR636291	PM0197-C	WAF	90.52	True	Analysis_set	False
PM0198-C	1097-PF-ML-MAIGA	Faladje	Mali	13.1333	-8.3333	2013	ERR636297	PM0198-C	WAF	89.88	True	Analysis_set	False
PM0199-C	1097-PF-ML-MAIGA	Faladje	Mali	13.1333	-8.3333	2013	ERR636205	PM0199-C	WAF	85.72	True	Analysis_set	False
PM0200-C	1097-PF-ML-MAIGA	Faladje	Mali	13.1333	-8.3333	2013	ERR636210	PM0200-C	WAF	84.94	True	Analysis_set	False
PM0201-C	1097-PF-ML-MAIGA	Faladje	Mali	13.1333	-8.3333	2013	ERR636214	PM0201-C	WAF	87.26	True	Analysis_set	False
PM0202-C	1097-PF-ML-MAIGA	Faladje	Mali	13.1333	-8.3333	2013	ERR636313	PM0202-C	WAF	89.93	True	Analysis_set	False
PM0203-C	1097-PF-ML-MAIGA	Faladje	Mali	13.1333	-8.3333	2013	ERR636320	PM0203-C	WAF	89.76	True	Analysis_set	False
PM0204-C	1097-PF-ML-MAIGA	Faladje	Mali	13.1333	-8.3333	2013	ERR636325	PM0204-C	WAF	89.92	True	Analysis_set	False
PM0205-C	1097-PF-ML-MAIGA	Faladje	Mali	13.1333	-8.3333	2013	ERR636330	PM0205-C	WAF	90.5	True	Analysis_set	False
PM0206-C	1097-PF-ML-MAIGA	Faladje	Mali	13.1333	-8.3333	2013	ERR636272	PM0206-C	WAF	90.76	True	Analysis_set	False
PM0207-C	1097-PF-ML-MAIGA	Faladje	Mali	13.1333	-8.3333	2013	ERR636278	PM0207-C	WAF	90.14	True	Analysis_set	False
PM0208-C	1097-PF-ML-MAIGA	Faladje	Mali	13.1333	-8.3333	2013	ERR636201	PM0208-C	WAF	89.07	True	Analysis_set	False
PM0209-C	1097-PF-ML-MAIGA	Faladje	Mali	13.1333	-8.3333	2013	ERR636292	PM0209-C	WAF	90.65	True	Analysis_set	False
PM0211-C	1097-PF-ML-MAIGA	Faladje	Mali	13.1333	-8.3333	2013	ERR636303	PM0211-C	WAF	88.93	True	Analysis_set	False
PM0212-C	1097-PF-ML-MAIGA	Faladje	Mali	13.1333	-8.3333	2013	ERR636211	PM0212-C	WAF	85.02	True	Analysis_set	False
PM0213-C	1097-PF-ML-MAIGA	Faladje	Mali	13.1333	-8.3333	2013	ERR636309	PM0213-C	WAF	90.17	True	Analysis_set	False
PM0214-C	1097-PF-ML-MAIGA	Faladje	Mali	13.1333	-8.3333	2013	ERR636314	PM0214-C	WAF	90.66	True	Analysis_set	False
PM0215-C	1097-PF-ML-MAIGA	Faladje	Mali	13.1333	-8.3333	2013	ERR636321	PM0215-C	WAF	89.62	True	Analysis_set	False
PM0216-C	1097-PF-ML-MAIGA	Faladje	Mali	13.1333	-8.3333	2013	ERR636326	PM0216-C	WAF	89.75	True	Analysis_set	False
PM0217-C	1097-PF-ML-MAIGA	Faladje	Mali	13.1333	-8.3333	2013	ERR636221	PM0217-C	WAF	82.53	True	Analysis_set	False
PM0218-C	1097-PF-ML-MAIGA	Faladje	Mali	13.1333	-8.3333	2013	ERR636273	PM0218-C	WAF	90.08	True	Analysis_set	False
PM0219-C	1097-PF-ML-MAIGA	Faladje	Mali	13.1333	-8.3333	2013	ERR636279	PM0219-C	WAF	89.57	True	Analysis_set	False
PM0220-C	1097-PF-ML-MAIGA	Faladje	Mali	13.1333	-8.3333	2013	ERR636286	PM0220-C	WAF	90.01	True	Analysis_set	False
PM0221-C	1097-PF-ML-MAIGA	Faladje	Mali	13.1333	-8.3333	2013	ERR636293	PM0221-C	WAF	90.91	True	Analysis_set	False
PM0222-C	1097-PF-ML-MAIGA	Faladje	Mali	13.1333	-8.3333	2013	ERR636298	PM0222-C	WAF	90.24	True	Analysis_set	False
PM0223-C	1097-PF-ML-MAIGA	Faladje	Mali	13.1333	-8.3333	2013	ERR636304	PM0223-C	WAF	90.11	True	Analysis_set	False
PM0224-C	1097-PF-ML-MAIGA	Faladje	Mali	13.1333	-8.3333	2013	ERR636212	PM0224-C	WAF	85.36	True	Analysis_set	False
PM0227-C	1097-PF-ML-MAIGA	Faladje	Mali	13.1333	-8.3333	2013	ERR636322	PM0227-C	WAF	88.45	True	Analysis_set	False
PM0229-C	1097-PF-ML-MAIGA	Faladje	Mali	13.1333	-8.3333	2013	ERR636331	PM0229-C	WAF	90.1	True	Analysis_set	False
PM0230-C	1097-PF-ML-MAIGA	Faladje	Mali	13.1333	-8.3333	2013	ERR636274	PM0230-C	WAF	90.22	True	Analysis_set	False
PM0231-C	1097-PF-ML-MAIGA	Faladje	Mali	13.1333	-8.3333	2013	ERR636280	PM0231-C	WAF	88.64	True	Analysis_set	False
PM0232-C	1097-PF-ML-MAIGA	Faladje	Mali	13.1333	-8.3333	2013	ERR636287	PM0232-C	WAF	90.09	True	Analysis_set	False
PM0233-C	1097-PF-ML-MAIGA	Faladje	Mali	13.1333	-8.3333	2013	ERR636294	PM0233-C	WAF	88.87	True	Analysis_set	False
PM0234-C	1097-PF-ML-MAIGA	Faladje	Mali	13.1333	-8.3333	2013	ERR636204	PM0234-C	WAF	86.19	True	Analysis_set	False
PM0235-C	1097-PF-ML-MAIGA	Faladje	Mali	13.1333	-8.3333	2013	ERR636206	PM0235-C	WAF	86.28	True	Analysis_set	False
PM0236-C	1097-PF-ML-MAIGA	Faladje	Mali	13.1333	-8.3333	2013	ERR636306	PM0236-C	WAF	87.55	True	Analysis_set	False
PM0237-C	1097-PF-ML-MAIGA	Faladje	Mali	13.1333	-8.3333	2013	ERR636310	PM0237-C	WAF	87.61	True	Analysis_set	False
PM0238-C	1097-PF-ML-MAIGA	Faladje	Mali	13.1333	-8.3333	2013	ERR636315	PM0238-C	WAF	90.04	True	Analysis_set	False
PM0240-C	1097-PF-ML-MAIGA	Faladje	Mali	13.1333	-8.3333	2013	ERR636327	PM0240-C	WAF	89.49	True	Analysis_set	False
PM0241-C	1097-PF-ML-MAIGA	Faladje	Mali	13.1333	-8.3333	2013	ERR636222	PM0241-C	WAF	84.21	True	Analysis_set	False
PM0242-C	1097-PF-ML-MAIGA	Faladje	Mali	13.1333	-8.3333	2013	ERR636275	PM0242-C	WAF	89.43	True	Analysis_set	False
PM0243-C	1097-PF-ML-MAIGA	Faladje	Mali	13.1333	-8.3333	2013	ERR636281	PM0243-C	WAF	90.21	True	Analysis_set	False
PM0244-C	1097-PF-ML-MAIGA	Faladje	Mali	13.1333	-8.3333	2013	ERR636288	PM0244-C	WAF	89.8	True	Analysis_set	False
PM0246-C	1097-PF-ML-MAIGA	Faladje	Mali	13.1333	-8.3333	2013	ERR636299	PM0246-C	WAF	90.57	True	Analysis_set	False
PM0247-C	1097-PF-ML-MAIGA	Faladje	Mali	13.1333	-8.3333	2013	ERR636207	PM0247-C	WAF	88.31	True	Analysis_set	False
PM0248-C	1097-PF-ML-MAIGA	Faladje	Mali	13.1333	-8.3333	2013	ERR636307	PM0248-C	WAF	87.96	True	Analysis_set	False
PM0249-C	1097-PF-ML-MAIGA	Faladje	Mali	13.1333	-8.3333	2013	ERR636311	PM0249-C	WAF	89.41	True	Analysis_set	False
PM0250-C	1097-PF-ML-MAIGA	Faladje	Mali	13.1333	-8.3333	2013	ERR636316	PM0250-C	WAF	89.61	True	Analysis_set	False
PM0251-C	1097-PF-ML-MAIGA	Faladje	Mali	13.1333	-8.3333	2013	ERR636323	PM0251-C	WAF	91.06	True	Analysis_set	False
PM0252-C	1097-PF-ML-MAIGA	Faladje	Mali	13.1333	-8.3333	2013	ERR636328	PM0252-C	WAF	90.55	True	Analysis_set	False
PM0253-C	1097-PF-ML-MAIGA	Faladje	Mali	13.1333	-8.3333	2013	ERR636223	PM0253-C	WAF	86.62	True	Analysis_set	False
PM0254-C	1097-PF-ML-MAIGA	Faladje	Mali	13.1333	-8.3333	2013	ERR636199	PM0254-C	WAF	90.46	True	Analysis_set	False
PM0255-C	1097-PF-ML-MAIGA	Faladje	Mali	13.1333	-8.3333	2013	ERR636282	PM0255-C	WAF	90.14	True	Analysis_set	False
PM0256-C	1097-PF-ML-MAIGA	Faladje	Mali	13.1333	-8.3333	2013	ERR636289	PM0256-C	WAF	90.25	True	Analysis_set	False
PM0257-C	1097-PF-ML-MAIGA	Faladje	Mali	13.1333	-8.3333	2013	ERR636203	PM0257-C	WAF	85.86	True	Analysis_set	False
PM0258-C	1097-PF-ML-MAIGA	Faladje	Mali	13.1333	-8.3333	2013	ERR636300	PM0258-C	WAF	89.83	True	Analysis_set	False
PM0259-C	1097-PF-ML-MAIGA	Faladje	Mali	13.1333	-8.3333	2013	ERR636208	PM0259-C	WAF	85.9	True	Analysis_set	False
PM0260-C	1097-PF-ML-MAIGA	Faladje	Mali	13.1333	-8.3333	2013	ERR636308	PM0260-C	WAF	89.62	True	Analysis_set	False
PM0261-C	1097-PF-ML-MAIGA	Faladje	Mali	13.1333	-8.3333	2013	ERR636312	PM0261-C	WAF	89.81	True	Analysis_set	False
PM0262-C	1097-PF-ML-MAIGA	Faladje	Mali	13.1333	-8.3333	2013	ERR636317	PM0262-C	WAF	90.01	True	Analysis_set	False
PM0263-C	1097-PF-ML-MAIGA	Faladje	Mali	13.1333	-8.3333	2013	ERR636217	PM0263-C	WAF	84.44	True	Analysis_set	False
PM0264-C	1097-PF-ML-MAIGA	Faladje	Mali	13.1333	-8.3333	2013	ERR636220	PM0264-C	WAF	83.96	True	Analysis_set	False
PM0265-C	1097-PF-ML-MAIGA	Faladje	Mali	13.1333	-8.3333	2013	ERR636224	PM0265-C	WAF	86.46	True	Analysis_set	False
PM0266-C	1097-PF-ML-MAIGA	Faladje	Mali	13.1333	-8.3333	2013	ERR636200	PM0266-C	WAF	86.96	True	Analysis_set	False
PM0267-C	1097-PF-ML-MAIGA	Faladje	Mali	13.1333	-8.3333	2013	ERR636283	PM0267-C	WAF	89.96	True	Analysis_set	False
PM0268-C	1097-PF-ML-MAIGA	Faladje	Mali	13.1333	-8.3333	2013	ERR636290	PM0268-C	WAF	90.66	True	Analysis_set	False
PM0269-C	1097-PF-ML-MAIGA	Faladje	Mali	13.1333	-8.3333	2013	ERR636295	PM0269-C	WAF	89.86	True	Analysis_set	False
PM0270-C	1097-PF-ML-MAIGA	Faladje	Mali	13.1333	-8.3333	2013	ERR636301	PM0270-C	WAF	90.83	True	Analysis_set	False
PM0271-C	1097-PF-ML-MAIGA	Faladje	Mali	13.1333	-8.3333	2013	ERR636305	PM0271-C	WAF	90.16	True	Analysis_set	False
PM0272-C	1097-PF-ML-MAIGA	Faladje	Mali	13.1333	-8.3333	2013	ERR636213	PM0272-C	WAF	86.66	True	Analysis_set	False
PM0273-C	1097-PF-ML-MAIGA	Faladje	Mali	13.1333	-8.3333	2013	ERR636215	PM0273-C	WAF	84.34	True	Analysis_set	False
PM0274-C	1097-PF-ML-MAIGA	Faladje	Mali	13.1333	-8.3333	2013	ERR636318	PM0274-C	WAF	89.16	True	Analysis_set	False
PM0275-C	1097-PF-ML-MAIGA	Faladje	Mali	13.1333	-8.3333	2013	ERR636324	PM0275-C	WAF	90.04	True	Analysis_set	False
PM0276-C	1097-PF-ML-MAIGA	Faladje	Mali	13.1333	-8.3333	2013	ERR636332	PM0276-C	WAF	90.04	True	Analysis_set	False
PM0277-C	1097-PF-ML-MAIGA	Faladje	Mali	13.1333	-8.3333	2013	ERR636176	PM0277-C	WAF	89.35	True	Analysis_set	False
PM0278-C	1097-PF-ML-MAIGA	Faladje	Mali	13.1333	-8.3333	2013	ERR636180	PM0278-C	WAF	88.17	True	Analysis_set	False
PM0279-C	1097-PF-ML-MAIGA	Faladje	Mali	13.1333	-8.3333	2013	ERR636181	PM0279-C	WAF	89.64	True	Analysis_set	False
